Verse,Text
1,"O̩ma-mi, iche̩wñ kʼe̩ gbo̩wo̩ ekeji-we̩,"
2,"mak o̩la alu-we̩ le̩ mud oku fʼe̩ mu me̩,"
3,"e̩wñ kʼe̩ che faifai o̩ma-mi kʼe̩ gbʼo̩la-we̩ tane̩ le̩ de̩,"
4,E̩ ki fʼolu chʼeju n
5,"e̩ ki gbʼo̩la-we̩ tane̩ alu kʼegbi agbʼo̩la-wñ tane̩ bʼo̩wo̩ ajo̩de̩ te̩,"
6,"Nyʼugbo ame̩wñ egini ki jʼane̩,"
7,Ma la nʼe̩no̩hiala
8,"ma muda kʼuje̩wñ jo̩ ñw o̩la-ma o̩lo̩ji,"
9,"Gbogbo nyʼe̩gba oñ uwe̩ adachi kade, uwe̩ e̩nejudoo̩?"
10,"Olu ele̩ re, olu oji ele̩ pe̩,"
11,"abe̩le̩ ale-we̩ awa bʼe̩ ma dabe̩ne̩ kʼadinya,"
12,"E̩ne̩be̩te̩, e̩ne̩belial,"
13,"kʼi abʼone̩ eju, kʼi anʼe̩re̩-wñ ako̩la,"
14,"ayechi dʼef e̩do̩-wñ, i nʼibe e̩wñ e̩bie̩ne̩ añwa e̩gba du,"
15,todule̩ uchobi-wñ awa bʼo ma achi-gili;
16,"E̩wñ me̩fa do̩mo̩ ki chʼe̩wñ ulaka Jihofa,"
17,"oñ che eju ki ake kpai ukpalu ki arʼolemi,"
18,"e̩do̩ ki añwa e̩wñ ibe̩te̩ kʼi ache,"
19,"e̩nibenu olemi kʼolemi akpodudu dufu alu-wñ,"
20,"O̩ma-mi, fʼuko kʼata-we̩ te̩ de,"
21,Mʼu ko ji mʼe̩do̩-we̩ o̩ko̩ko̩lo̩;
22,Egba kʼe̩ tale i añʼe̩ ona;
23,Todu uko̩ ku ma te̩ le̩ chʼagege
24,"kʼi ade uwe̩ bʼonobule̩ e̩bie̩ne̩ te̩,"
25,"E̩ño̩ alifia-wñ ki dʼef e̩do̩-we̩ n,"
26,"todu ajo̩ko̩ agbʼone̩ e̩wñ je̩ kʼuje̩wñ-wñ abo̩ re,"
27,One̩ neke gbʼuna mʼe̩do̩ kʼukpo-wñ ma ajo̩ n?
28,Abe̩k one̩ neke lule̩ oji e̩ge̩ una
29,Abe̩le̩ e̩ne̩ ki anyʼejefu ugbo o̩ya ekeji-wñ de̩;
30,Amone̩ ache̩de̩te̩ ajoji kʼi ji tod ebi kʼi akpʼo̩ n;
31,ma muda fʼowñ li i adʼakoji e̩wñ le̩ wa onu mebie;
32,E̩ne̩ ki bʼoya e̩ne̩ omune̩ dachi nʼibe n;
33,"Agbe kpai achukata oñ i ane̩,"
34,"Todu ogu eja chʼe̩do̩fulu one̩,"
35,"E̩wñ akoji du awʼowñ eju n,"
