Verse,Text
1,Eguguane̩ to̩ko̩o̩ ajʼo̩je̩ eicha chenyo̩ tʼokoubi ugbo kʼuja jo̩ le.
2,"Adu ki ache e̩wñ ibe ibe anʼo̩da o̩ma ki ache e̩wñ anyo̩,"
3,"Ucha ku ma yʼajifa ef uwñ do̩mo̩, aido la do̩mo̩ tod o̩jamalia,"
4,E̩ne̩ ki ache e̩wñ bie̩ne̩ anetirʼuko ibe̩te̩;
5,"E̩ne̩ ki adoke̩ anyi ru ame̩nukpa oji, mak Acho̩na-wñ i abʼo̩ ina le̩;"
6,"Amo̩ma e-amo̩ma chʼike̩be̩ abogijo,"
7,O̩la o̩gbemede eka chʼeju e̩nidada n;
8,O̩ko̩ ugwa dabe̩ne̩ kʼokuta akoko eju e̩ne̩ ki ne̩;
9,"E̩ne̩ ki akʼe̩wñ bʼe̩na kʼone̩ na ma mak ufe̩do̩ i atene le̩,"
10,Eju ku ma adarʼe̩ne̩ ki mʼoji e̩wñ awʼo̩
11,"E̩ne̩ ki ma agbʼe̩nyo̩ n atene e̩wñ e̩bie̩ne̩ kate,"
12,Ede kpai ibe̩a ku ma mʼo̩ma-wñ ko
13,"E̩ne̩ du ki adʼe̩bie̩ne̩ rʼo̩me̩ e̩nyo̩,"
14,Abakwane̩ uja dabe̩ne̩ kʼomi ku ma bi o̩na-wñ re re;
15,E̩ne̩ ki adale ñw e̩ne̩bibi kpai e̩ne̩ ki akpʼe̩ne̩ o̩kpakpa abi ejeji ma chʼe̩wñ ihie̩ne̩ ñw Jihofa okujo̩.
16,E̩wñ chi kʼo̩ko̩ adʼef o̩wo̩ ake̩do̩nʼo̩la-wñ kʼi adʼu la ibe ta?
17,"Ufe̩do̩ onuku chʼiko tʼiko du,"
18,"E̩ne̩ ki manʼibeefu n adʼo̩wo̩tʼo̩wo̩,"
19,E̩ne̩ ki afe̩do̩ uja mak ena bʼO̩jo̩ te̩ i afe̩do̩ le̩;
20,"E̩ne̩ e̩do̩ agbo̩go ali e̩nyo̩ n,"
21,"E̩ne̩ ki fʼake̩do̩nʼo̩la-wñ bi, i achʼe̩do̩dudu ñw u;"
22,"E̩do̩ e̩bo̩ chʼogu ki ale̩,"
23,E̩ne̩bibi agbʼo̩ko̩ ugwa kwʼef agbe̩-do̩ one̩
24,"Ibe dʼo̩gba eju e̩ne̩ ki mʼoji e̩wñ,"
25,O̩ma ki ake̩do̩nʼo̩la-wñ chʼe̩do̩dudu ñw ata-wñ
26,Ebʼo̩ko̩ ñw e̩no̩kpakpa la anyo̩ n;
27,"E̩ne̩ ki mʼoji e̩wñ ako̩la jiji n,"
28,"I chaka chʼe̩nidada kʼi chechi gu, ma aka kʼanibe de̩;"
