Verse,Text
1,"Onobule̩ anibe du akʼunyi ñw o̩la-wñ,"
2,"E̩ne̩ ki tale ef o̩kpakpa-wñ maku Jihofa i bʼe̩gahi ñw u,"
3,"O̩kpa uba dʼef alu e̩nidada,"
4,"Ugbo kʼame̩wño̩re̩ ma de̩ n, unyi-ma chefe̩;"
5,"E̩nibenu ki achubi one̩ arʼolemi n,"
6,"Akone̩ru atene ibe, i la liʼu n,"
7,"Kwo bʼeju ake̩do̩nʼo̩la-wñ te̩,"
8,"Ibe e̩nugbeju owñ chʼema oji o̩na-wñ kʼi ale,"
9,"Abi kʼame̩nidada je̩ chʼe̩wñ ibe̩te̩ eju-ma,"
10,"E̩do̩ one̩ chema alu kʼe̩wñ awʼo̩ kade,"
11,"Ma agu unyi ame̩ne̩bibi lo̩,"
12,"I chenʼo̩na ki teju-wñ eju one̩,"
13,"Dagba one̩ chaka anʼanyi anyi, i awe enʼe̩do̩ e̩kpabie̩ n,"
14,"E̩ne̩ ki alʼubi ubi ef e̩do̩-wñ, o̩na kʼi ale akʼowñ efu,"
15,"E̩nemo adʼo̩la du rʼochochi,"
16,"Anibe arailo, oñ i akwo bʼe̩wñ e̩bie̩ne̩ te̩,"
17,"E̩ne̩ ki hika we̩do̩ ache e̩wñ idada,"
18,"Ame̩nemo̩ aje̩ idada e̩wñ ogu,"
19,"Ame̩ne̩bie̩ne̩ ate̩kpe̩ ñw ame̩ne̩nyo̩,"
20,"Dagba i chʼekeji-wñ onugo, e̩nukpa chʼe̩nulaka-wñ,"
21,E̩ne̩ ki ache̩de̩te̩ ekeji-wñ mak adure i ata le̩;
22,I chela oñ abo ku ma ñw ibe e̩bie̩ne̩ ala-i n?
23,"Akanya uko̩lo̩ du chenʼile,"
24,"E̩wñ anana e-amanibe chʼike̩be̩-ma,"
25,"E̩nibenu ochochi agba onugo amone̩ tane̩,"
26,"Ef ebʼe̩gahi Jihofa oñ uke̩do̩no ogbolo de̩,"
27,"Ebʼe̩gahi Jihofa chʼe̩bi omi iñmi,"
28,"Uwewe amone̩ chʼojima onu,"
29,"E̩ne̩ ki ma hika we̩do̩ n chʼemoji e̩wñ nana,"
30,"E̩do̩ ki dachi chʼiñmi o̩re̩la,"
31,E̩ne̩ ki adʼame̩nubie̩ mane̩ mak Acho̩na-wñ i abʼo̩ ina le̩;
32,"Ma ne e̩ne̩bibi tinyo̩ ef e̩wñ e̩bie̩ne̩-wñ,"
33,"Ibe dachi ef e̩do̩ e̩ne̩ ki amʼoji e̩wñ,"
34,"E̩wñ o̩kpakpa eche adʼabo uche̩ichi ki che oji dufu,"
35,"Onu ali adu ki ache e̩wñ ibe ibe eju,"
