Verse,Text
1,"O̩ma-mi, nyʼibe-mi eti,"
2,"kʼuwe̩ ki fejute̩ ibe eñwa,"
3,"Todu iño̩ akito̩ kwʼuko onobule̩ ejaduña,"
4,"i muda lewa ukpoji-wñ i alikoko dabe̩ne̩ kʼo̩ge̩le̩,"
5,E̩te̩-wñ agwo̩ru nyʼef uku;
6,tode̩gba kʼibe-wñ atʼo̩na e-iñmi;
7,"Todule̩ amo̩ma e̩ne̩ke̩le̩, me̩ nanetirʼo̩la-mi,"
8,"Mʼo̩na-me̩ rida bʼo̩ te̩ tʼo̩najiji,"
9,tode̩gba kʼe̩ dʼojima-we̩ ñw abo omune̩
10,"tode̩gba kʼefu abo̩wo̩ ejaduña ako̩ ñw e̩wñ anana e-we̩,"
11,"kʼe̩ la kwoññ e̩gba ukpoji-we̩ otitala,"
12,"uwe̩ la kakini, U te̩tache ulaka e̩wñ ku ma ko̩ mi,"
13,U la gbʼomu abo ku ma ko̩ mi e̩wñ gbo̩ n
14,E̩wñ bie̩ne̩ du kʼomi ma dʼefu-wñ n
15,"E̩ nañmʼomi kwʼef obuga e-we̩ onugo,"
16,"I dukpe̩ kʼe̩bi omi-we̩ ki fiatuka rʼo̩do̩da,"
17,"I ki chʼutodu e-we̩ kate,"
18,"E̩bi omi-we̩ ki chʼe̩wñ kʼO̩jo̩ ade̩nyo̩ ñw u,"
19,dabe̩ne̩ kʼegbi kʼi nyo̩ ego kpai ole-wñ kʼi chʼuto̩ eju.
20,"Todu e̩wñ chʼe-we̩, o̩ma-mi, kʼe̩ laʼonobule̩ o̩wo̩ ejaduña ubi?"
21,"Todu o̩na du kʼone̩ ale tejugede eju Jihofa,"
22,"Agbo̩ni e̩ne̩bibi amu owñ onugo,"
23,"I aku todu uko̩ o̩la ki nyarʼu,"
