Verse,Text
1,"Ibe fʼunyi-wñ ko̩ me̩,"
2,"I fʼame̩la-wñ kpa me̩, i fʼomi-wñ pe̩gwa,"
3,I fʼabigbe̩le̩-wñ kpe̩ nyʼadago otete otete
4,E̩ne̩ du kʼi chʼe̩nemo̩ kʼi namuna wʼemi!
5,"Lewa, kʼe̩ jʼuje̩wñ e-mi"
6,"Hi e̩wñ imo̩ tinyo̩ kʼe̩ deju,"
7,"E̩ne̩ kʼi ako̩ e̩ne̩ ki ake o̩la, anyo̩ i agba bʼo̩la-wñ ma,"
8,E̩ ki dʼo̩la bi e̩ne̩ ki ake̩ n tode̩gba kʼi achʼulaka-we̩;
9,E̩ ko̩ anibe tak i anʼibe tule;
10,"Ebʼe̩gahi Jihofa chʼuchane̩ ibe e̩ne̩,"
11,"Todu lʼugbo mi oñ olugbo-we̩ akpo̩kpe̩ tule,"
12,"Iche̩wñ kʼe̩ chʼanibe̩, mak o̩la-we̩ e̩ nʼibe ñw u;"
13,Onobule̩ ki ake̩do̩nʼo̩la-wñ chʼake-kale̩;
14,"I la gugu atugbo̩na unyi-wñ,"
15,"kʼi do̩ abo ilo̩na ku ma alale,"
16,"E̩ne̩ du kʼi chʼe̩nemo̩, kʼi namuna wʼemi!"
17,"Omi ku ma ji ñmo̩ arinyo̩,"
18,"E̩ne̩ le̩ la ma ka kʼabegu jʼo̩mo̩ le̩ n,"
