Verse,Text
1,"E̩bo̩ uji chʼe̩wñ ihie̩ne̩ ñw Jihofa,"
2,Uba awa tak anyo̩ awa;
3,"E̩do̩ foo e-abo ku ma che e̩wñ tʼeju-wñ aña ma o̩na,"
4,"E̩wñ ene̩ nana nʼile o̩jo̩ uwe̩do̩ n,"
5,"O̩kpakpa ki dʼo̩la abo ku ma mufu aje̩ ñw o̩na-ma tejugede,"
6,"O̩kpakpa e-abo ku ma che e̩wñ tʼeju-wñ agba ma,"
7,"E̩ne̩bibi leku, e̩wñ uñeju-wñ lenyo̩,"
8,"Ma gbʼe̩no̩kpakpa bʼef o̩pe̩cha te̩,"
9,"E̩nayechi anʼalu-wñ kpʼekeji-wñ bie̩,"
10,"E̩gba ki ra ñw ame̩no̩kpakpa, abʼewo le̩ ayo̩;"
11,"E̩nyo̩ ku ma du ñw abo ku ma che e̩wñ tʼeju-wñ, adʼojima ewo kwane̩;"
12,"E̩ne̩ ki dʼekeji-wñ rʼo̩che̩ke̩ne̩ nʼibe n,"
13,"E̩ne̩ ki atale aro̩lo̩ atʼofe e̩wñ ki maja,"
14,"Ugbo kʼeñʼone̩ o̩na ibe ibe ma de̩ n, amone̩ awane̩;"
15,"E̩ne̩ ki agbo̩wo̩ e̩ne̩ o̩wo̩ e̩jaduña agu o̩la-wñ che̩ bie̩ne̩ bie̩ne̩,"
16,"O̩nobule̩ ki ali one̩ eju anʼojima,"
17,"E̩ne̩ ki amo̩la achʼe̩nyo̩ ñw onugo o̩la-wñ,"
18,"E̩ne̩bibi agba uro̩me̩ ayechi,"
19,"Alu kʼo̩kpakpa ale rʼo̩wo̩ iñmi,"
20,"Abo̩ kʼe̩do̩-ma chʼe̩do̩ agbo̩go̩ chʼe̩wñ ihie̩ne̩ ñw Jihofa,"
21,"Dagba ame̩ne̩bie̩ne̩ fʼo̩wo̩ ta tʼomune̩ o̩wo̩ i nʼugbo ku ma awe ebʼudu ñw ma n,"
22,Alu kʼelika o̩jamalia de̩ ef iñmo̩ oko
23,E̩wñ kʼame̩no̩kpakpa añeju-wñ chʼe̩nyo̩ kate;
24,I nʼe̩ne̩ ki afiatuka kʼi anʼawo ñw u tule;
25,"Onugo e̩ne̩ ki akadua ñw one̩ ayoyo,"
26,"E̩ne̩ ki ado̩wo̩mo̩ e̩wñ e̩yo̩, amone̩ anama ñw u,"
27,"E̩ne̩ ki nʼe̩do̩chacha atene e̩wñ e̩nyo̩, i atene ku ma liʼi eju de̩,"
28,"E̩ne̩ ki ake̩do̩nʼe̩wñ anana kʼi ne̩ awane̩,"
29,"E̩ne̩ ki ma aje̩ ñw abo-wñ ñmi n, e̩wñ ogu-wñ kʼi aje̩ chʼafu ki aju;"
30,"E̩ro e̩no̩kpakpa chʼoli e-iñmi,"
31,"Go, ma adʼakoji ñw e̩no̩kpakpa ane̩-ile̩-i,"
