Verse,Text
1,E̩ne̩ ki fʼo̩la-wñ date̩ ojoji mak e̩wñ ki dʼowñ onugo e̩do̩ i atene
2,"Ake̩do̩nʼo̩la-wñ ayo̩ ñw oji e̩wñ ema re n,"
3,"E̩ne̩bibi lewa, mak eke ño̩ lewa ge̩;"
4,O̩la alu one̩ chʼomi ki nʼefu;
5,"Ediba ñw e̩ne̩bibi,"
6,"Uko ake̩do̩nʼo̩la-wñ anʼaida wa,"
7,"Alu ake̩do̩nʼo̩la-wñ chʼe̩kpabie̩-wñ,"
8,O̩la aro̩lo̩ dab o̩we̩ o̩je̩ ki arinyo̩;
9,E̩ne̩ ki chʼe̩nawule̩ ef uko̩lo̩ chʼọmaye e̩ne̩ ki akpa e̩wñ bie̩.
10,Odu Jihofa chʼo̩do̩go̩ ki gbiti;
11,"E̩wñ kʼanana ne̩ chʼewo ki nʼaku ñw u,"
12,"Eke dʼe̩do̩ one̩ tak e̩kpabie̩ awa,"
13,"E̩ne̩ ki dohi o̩gba tak i gbʼo̩la,"
14,E̩do̩ kʼone̩ ne̩ agwo̩nyʼowñ ef o̩ga-wñ;
15,"E̩do̩ e̩ne̩ ki gbeju amʼe̩wñ,"
16,Ele kʼone̩ che afʼuña ñw u
17,"E̩ne̩ ki akʼomu-wñ o̩gba dabe̩ne̩ kʼi jale,"
18,Anya ero̩ aje̩ ñw iñwa da
19,"Efa o̩maye kʼe̩ jʼada-wñ mʼo̩la tʼewo ki gbiti edu le,"
20,Efu one̩ ako̩ ñw e̩ro alu-wñ;
21,"Uku kpai iñmi dʼef o̩da ukpalu,"
22,"E̩ne̩ ki fʼo̩ya li fʼe̩wñ o̩me̩me̩le̩ li,"
23,"Ologu eche chʼe-ame̩nukpa,"
24,"E̩ne̩ ki nʼamonuku wewe, mak e̩kpabie̩ o̩la-wñ i atene le̩,"
