Verse,Text
1,"Ame̩ne̩bibi ara e̩gba kʼe̩ne̩ du ma nʼuma ure n,"
2,Tod ena kʼabo ane̩ na bʼO̩jo̩ te̩
3,E̩nukpa ki atʼame̩nubie̩ mane̩
4,"Abo ku ma hi uko̩-o̩la tinyo̩ aje̩nyu ñw ame̩ne̩bibi,"
5,"Ame̩ne̩bie̩ne̩ mʼoji ajo̩ o̩kpakpa eka n,"
6,E̩nukpa ki alule̩ ef o̩kpakpa-wñ
7,"E̩ne̩ ki ade uko̩-o̩la chʼo̩ma ki nʼibe,"
8,"E̩ne̩ ki ache mʼane̩-wñ lugbo o̩ko̩ eta kpai ile eje̩,"
9,"E̩ne̩ ki mʼeti du bʼuko̩-o̩la egbo̩ te̩,"
10,E̩ne̩ ki aje̩ ñw e̩ne̩ ki ache e̩wñ tʼeju-wñ la rʼo̩na e̩bie̩ne̩
11,"Anana chʼanibe eju o̩la-wñ,"
12,"E̩gba kʼame̩no̩kpakpa du, ojima-wñ chʼotemeje;"
13,"I ara ñw e̩ne̩ ki fʼe̩wñ bʼena kʼi na ma n,"
14,E̩ne̩ kʼailo era-wñ chʼo̩pioo gbede;
15,Idu ki te̩ akwa kpai ibe̩a ki tʼado̩de̩
16,"E̩nuto̩gba ki ma mʼoji e̩wñ n, ño̩ chʼe̩ne̩ ki atʼone̩ mane̩ ololo;"
17,"One̩ kʼe̩bie̩ e̩ne̩ du nʼo oji ara tef o̩fe̩,"
18,"E̩ne̩ ki alule̩ tʼeju-wñ ma agbʼo̩ tane̩,"
19,"E̩ne̩ ki alʼuche̩-wñ anʼuje̩wñ ki bo̩jo̩,"
20,"E̩ne̩ ki achubi one̩ anʼe̩nyo̩ e̩kute̩,"
21,Enʼame̩nejuma nyo̩ n;
22,"E̩ne̩ ki nʼeju bie̩ne̩ ahiane̩ tʼe̩wñ anana ubi,"
23,"E̩ne̩ ki dʼo̩la bi one̩, one̩ ali e̩ne̩ le̩ eju ubiane̩-wñ"
24,"E̩ne̩ ki fʼoji ata-wñ abe̩k iye-wñ ji kʼi la kakini,"
25,"E̩nikalabani anyʼuja,"
26,E̩ne̩ ki ke̩do̩nʼe̩do̩-wñ onugo chʼake̩do̩nʼo̩la-wñ;
27,"Eku e̩wñ aku e̩ne̩ ki akʼe̩wñ ñw ame̩nukpa n,"
28,"E̩gba kʼame̩ le̩bibi kwane̩, mak e̩ tejane̩ tak e̩ li one̩,"
