Verse,Text
1,"Tak i ka ñwu Mose̩s kakini, E̩ mute̩gu wʼugbo Jihofa-i, uwe̩ kpai Aro̩n kpai Nedab kpai Abaihiu, kpai abogijo Israe̩l e̩te̩gwa, ku me̩ dojikane̩ jo̩ o̩najiji. "
2,"Mose̩s kate ate̩ me̩ru ugbo Jihofa; abo kibo̩ muda ate̩ me̩rʼu n, abo kibo̩ ki la te̩gu wa kpai owñ n."
3,"Taku Mose̩s lewa dʼo̩la Jihofa le̩ chaka ka ñw amone̩ le̩ kpai oji ajo̩-wñ kʼi kojo̩ chaka; tak amone̩ le̩ chaka dohi alukate, ma kakini, O̩la du ku Jihofa ka le̩ awa ache. "
4,"Taku Mose̩s fʼo̩la Jihofa du ko̩ nyʼe̩wñ. Oñ i takpa kwane̩ odudu, i la fʼubo̩ iche̩bo̩ ne e̩re̩ uwo o̩mo̩, kpai e̩wñ eguanyane̩ dago me̩gweji, likpa alu kʼo̩lo̩pu o̩lo̩pu abo Israe̩l chʼe̩gwe̩ji. "
5,"Tak i fʼabokolobia amo̩ma Israe̩l kpuche̩, abo le̩ la kʼamo̩kokuno̩ wa chʼe̩wñ e̩gujo, ma laño̩ fʼe̩wñ ure̩do̩ kpa ñwu Jihofa. "
6,"Taku Mose̩s mʼukpe̩reji e̩bie̩ le̩ du, oñ imʼu du danyu ugba jo̩, i la mʼukpe̩re̩ji e̩bie̩ le̩ du tafio̩ ubo̩ iche̩bo̩; "
7,"tak i mʼo̩takada alo du, oñ i fʼo̩kalatu-wñ che nyʼamone̩ le̩ eti; taku ma kakini, E̩wñ du ki Jihofa ka le̩, awa ache, a la agbʼo̩la-wñ gbo̩. "
8,"Taku Mose̩s mʼe̩bie̩ le̩ du oñ i tafio̩ amone̩ le̩ o̩la, i kakini, Me̩ go, e̩bie̩ alo e-ki Jihofa kpe̩ kpai ame̩ ugbo o̩la-i du de̩."
9,Taku Mose̩s kpai Aro̩n kpai Nedab kpai Abaihiu kpai abogijo Israe̩l e̩te̩gwa le̩ mute̩gu le. 
10,"Oñ ma fʼO̩jo̩ e-Israe̩l li, uko̩lo̩ okuta safaya la dʼo̩gane̩ e̩re̩-wñ dab ajita, i de̩ gbaa dabe̩ne̩ kʼefojale onugo. "
11,"I la dʼo̩wo̩ kado amidachi ef amo̩ma Israe̩l le̩ n; ma fʼO̩jo̩ li, ma la je̩ e̩wñ, ma la ñmo̩."
12,"Taku Jihofa ka ñwu Mose̩s kakini, Mute̩gu wʼoj uwo ugbo-mi-i, kʼe̩ dago omo̩; kʼu nakʼalo okuta le̩ ñw e̩, manyʼuko̩-o̩la kpai uko̩ kʼu te̩ ñw e̩ e-kʼomi kʼorubutu-wñ-i ku ma ko̩che̩. "
13,"Abe̩le̩ Mose̩s kpai Jo̩shua kʼi ache uko̩lo̩ ñw u kwane̩, oñ Mose̩s mute̩gu tʼoj uwo O̩jo̩. "
14,"Oñ i ka ñw abogijo le̩ kakini, Me̩ nede wa emi gbogbo kʼa dabiwa ugbo me̩; me̩ go, Aro̩n kpai He̩r la jʼugbo-me̩; e̩ne̩ du ki nʼo̩la, i ki nyʼugbo ma."
15,"Taku Mose̩s mute̩gu tʼoj uwo, oñ akpa le̩ bʼoj uwo-wñ ma. "
16,"Tak ojima Jihofa lewa gugu oj uwo Sainai, akpa le̩ la bʼoji-wñ ma gbogbo o̩jo̩ me̩fa; tak o̩jo̩ e̩kebie-wñ, i dʼalumeji akpa le̩ ado̩ Mose̩s udo̩. "
17,E̩ go ojima Jihofa la dab una ki afʼe̩wñ lie̩ oj uwo le̩ eju amo̩ma Israe̩l. 
18,"Taku Mose̩s mugudu tʼalumeji akpa, oñ i mute̩gu tʼoj uwo le̩. Mose̩s la dʼoj uwo le̩ o̩jo̩ o̩gbo̩ meji kpai odu o̩gbo̩ meji."
