Verse,Text
1,"Taku Jihofa ka ñwu Mose̩s kakini, Kwo bʼemi te̩ alo, uwe̩ kpai amone̩ kʼe̩ ko kwʼane̩ Ijipti dufu wa le̩, kʼe̩ nyʼane̩ kʼomi go̩ ñw Ebraham kpai Aise̩k kpai Jeko̩b kakini, Ugbe̩-we̩ oñ nadʼu ñw u. "
2,"Omi la akpʼonuche̩ tʼuwe̩ o̩gba, oñ u nane abo Kenan kpai abo Amo̩r kpai abo He̩t kpai abo Pe̩re̩z kpai abo Hifai kpai abo Je̩bius bʼo̩mo̩ te̩. "
3,"E̩ ki mute̩gu nyʼane̩ ugbo kʼomi e̩nya kpai iño̩ acha; omi muda atʼalumeji-we̩ te̩gu alo n, tode̩gba kʼu fʼe̩ lie̩ ej o̩na le̩, todu uwe̩ chʼamone̩ kʼo̩lo̩-we̩ lo dago."
4,"Tak e̩gba kʼamone̩ le̩ gbo̩ inabali e̩bie̩ne̩ ki de̩, ma kwodaido̩; e̩ne̩ du la kʼe̩wñ ijaga nyʼo̩la n. "
5,"Todu Jihofa ka ñwu Mose̩s kakini, E̩ ka ñw amo̩ma Israe̩l kakini, Ame̩ chʼamone̩ kʼo̩lo̩-ma chʼe̩lo dago; iche̩wñ kʼomi ma tʼalumeji-we̩ alo iminitiʼkate, u ma fʼe̩ lie̩. Todule̩ fai e̩ namʼe̩wñ ijaga-we̩ ko jane̩ bʼo̩la-we̩ te̩, kʼu fʼe̩wñ kʼu nachʼuwe̩ ma. "
6,"Todule̩ amo̩ma Israe̩l mʼe̩wñ ijaga-ma gwo̩ bʼo̩la-ma te̩ hioko, akwo uwo Ho̩re̩b le̩ gbogbo alo."
7,"Mose̩s la te̩tafʼunyabo le̩ ta ejo̩do̩da uru-ma, owe-wñ kpai uru le̩ chete̩ jiji, oñ i dʼodu-wñ ko̩ Unyabo Ujeju. Oñ e̩ne̩ du ki tene Jihofa adufu nyʼugbo unyabo ujeju kʼi dʼo̩do̩da uru le̩. "
8,"Tak i lewatu, e̩gba du ku Mose̩s dufu nyʼugbo unyabo le̩, amone̩ le̩ chaka kwane̩, oñ e̩ne̩ne̩ne̩ne̩ dago alugbo̩na unyabo e-wñ, ma la fʼeju-ma bu Mose̩s le, gbogbo tak i mugudu tef unyabo. "
9,"Oñ e̩gba ku Mose̩s mugudu tef unyabo, akpa ki dago waala le̩ nagwo̩ru wane̩ kʼi dago alugbo̩na unyabo, taku Jihofa ako̩la ñwu Mose̩s. "
10,"Oñ e̩gba kʼamone̩ le̩ du li abu kʼakpa le̩ dago waala alugbo̩na unyabo, amone̩ le̩ chaka nakwane̩ adojikane̩, e̩ne̩ne̩ne̩ne̩ che alugbo̩na unyabo e-wñ. "
11,"Abe̩le̩ eju kparʼeju oñ Jihofa ko̩la ñwu Mose̩s, alu kʼone̩ ako̩la kpai onuku-wñ. Tak i mudabi tef uru. Ama Jo̩shua o̩ma Nun, okolobia kʼi ache e̩wñ ñw u le̩, muda kwo bʼunyabo le̩ te̩ n."
12,"Taku Mose̩s ka ñwu Jihofa kakini, Go ta, uwe̩ ka ñwu mi kakini, Mʼamone̩-i ko te̩gu wa; e̩ la je̩ ñwu mi ma e̩ne̩ kʼuwe̩ akpuche̩ lebʼumi n. E̩ la ka ñwu mi kakini, U chema uwe̩, u chema odu kʼe̩ ko, uwe̩ ño̩ chʼe̩ne̩ kʼu nali eju. "
13,"Todule̩ narodubʼuwe̩ fai, iche̩wñ kʼe̩ li mi eju, mak e̩ kʼo̩nʼO̩na-we̩ ña mi kʼomi ki fʼuwe̩ ma, kʼu ma alu kʼu nale kʼe̩ li mi eju. E̩ ki ño̩ fʼejuwo̩ ka kʼuche̩ amone̩-i chʼamone̩-we̩. "
14,"Tak i kakini, Eju-mi ale bʼuwe̩, oñ nadʼuñmi ñw e̩. "
15,"Tak i kakini, Iche̩wñ kʼeju-we̩ ma le bʼumi n, e̩ ki ne̩ wa kwʼemi alo n. "
16,"Todu lugbo e̩wñ oñ ma ama ka kʼe̩ li mi eju, omi kpai amone̩-we̩-i? I chʼef elo kʼe̩ lo kpai wa n? kʼomi kpai amone̩-we̩ kʼa chʼojoji ñw amone̩ du ku ma jʼoj ane̩ ile̩-i n?"
17,"Taku Jihofa ka ñwu Mose̩s kakini, Omi ñʼache e̩wñ kʼuwe̩ ka-i ge̩; todu uwe̩ chʼe̩ne̩ kʼu nali eju, u la chema uwe̩, tʼodu kʼe̩ ko̩. "
18,"Tak i kakini, Nagbo̩ko̩bʼe̩, kʼe̩ dʼojima-we̩ ña mi. "
19,"Tak i kakini, Naje̩ ñw e̩nyo̩-mi chaka ki lale o̩gba-we̩, oñ nafʼodu-mi, Jihofa, do̩ o̩gba-we̩; omi la achʼufe̩de̩nyo̩ ñw e̩ne̩ ki du mi e̩do̩ kʼu chʼufe̩de̩nyo̩ ñw u, u la ali ejumomi e̩ne̩ ki du mi e̩do̩ kʼu nali ejumomi-wñ. "
20,"Ama, i kakini, E̩ neke li eju-mi n; todu one̩ ali mi kʼi adeju n. "
21,"Taku Jihofa kakini, Go, uñaʼka do̩mo̩ me̩ru mi ugbo kʼuwe̩ adago oj okuta omo̩; "
22,"oñ i awatu, abu kʼojima-mi alale, nadʼuwe̩ tef e̩kpana okuta le̩, tak u nadʼo̩wo̩-mi bʼe̩ ma gbogbo tak u lale; "
23,"tak u namʼo̩wo̩-mi du, oñ uwe̩ ali ubi-mi; ma muda ali eju-mi n."
