Verse,Text
1,Uwe̩ ki ño̩ fʼubo̩ iche̩bo̩ che ku ma gu e̩wñ ki akpo jo oji-wñ; oli akesia oñ uwe̩ ane̩ che. 
2,"Ujiji-wñ ki chʼo̩hibo̩wo̩ʼka, unabe̩-wñ ki la chʼohibo̩wo̩ʼka; ago̩go̩-wñ me̩le̩ ki chʼokujo̩; o̩gba-wñ ki la chʼohibo̩wo̩ meji; igba-wñ ki chʼalu okate kpai owñ. "
3,"E̩ ki la kʼo̩jamalia ki de̩ hiolo lamʼo̩la-wñ, tʼoji-wñ, tʼakolo-wñ daka, kpai igba-wñ; tak uwe̩ ki fʼo̩jamalia gwu pe̩te̩ke̩ kʼe̩ dʼu lamʼeti-wñ daka. "
4,"E̩ ki laño̩ che elika meji todu-wñ o̩gane̩ o̩jamalia pe̩te̩ke̩ kʼe̩ du lamʼo̩ le̩, akolo-wñ meji eji e̩ che jo̩; e-le̩ achʼugbo ku ma dʼugbo̩lo̩ oli tunyʼu ku ma ne̩. "
5,"E̩ ki la dʼoli akesia che ugbo̩lo̩ oli le̩, kʼe̩ dʼo̩jamalia wenyʼu. "
6,"Tak e̩ mʼu du dago o̩gba ukpo ugbeju e-kʼi dʼugbo akpati ibenu le̩, o̩gba ugugu unye̩-do̩ kʼi bʼoji e̩wñ ibenu le̩ ma, ugbo kʼomi ade kpai uwe̩. "
7,"Tak Aro̩n akʼe̩wñ kwe̩ kwe̩ kwe̩ ki akpo wa gujo oji-wñ; odudu du e̩gba kʼAro̩n do̩mo̩ añwʼagege che, e̩gba le̩ i agu e̩wñ e̩kpo le̩ jo oji-wñ, "
8,oñ ane̩ odu e̩gba kʼAro̩n adʼuna tʼagege le̩ i ñʼagujo kʼi mud e̩wñ ki akpo o̩gba Jihofa gbogbo nyʼo̩hio̩gu-me̩ o̩ko̩ko̩lo̩. 
9,E̩ ki kʼe̩wñ ejaduña ki akpo kpai e̩wñ egujo n kpai e̩wñ ele wa che ki te̩gu kwʼoji-wñ n; e̩ ki la dʼe̩wñ wa danyʼoji-wñ n. 
10,Aro̩n la achʼe̩wñ e̩boma oj igba-wñ onuʼka o̩do̩ʼka; i anʼe̩bie̩ e̩wñ ku ma duwa tod adure e-e̩wñ e̩boma le̩ che e̩wñ e̩boma todu-wñ onuʼka o̩do̩ʼka gbogbo nyʼo̩hio̩gu-me̩; e̩wñ efo̩ e-efo̩ todu Jihofa i che.
11,"Taku Jihofa ka ñwu Mose̩s kakini, "
12,"E̩gba kʼe̩ kʼamo̩ma Israe̩l aluka, e̩ne̩ne̩ne̩ne̩ adʼe̩wn ulʼoji o̩la-wñ tane̩ ñwu Jihofa e̩gba kʼe̩ kʼuma aluka todu kʼe̩wñ bie̩ne̩ ki we ebʼuma ma e̩gba kʼe̩ kʼuma aluka. "
13,"E̩wñ kʼe̩ne̩ne̩ne̩ne̩ ku ma kaluka adu wa de̩: ukpe̩reji she̩ke̩l alu ki she̩ke̩l e-uña kiafo̩ de̩ (she̩ke̩l le̩ che gera ogu), ukpe̩reji she̩ke̩l kʼi chʼe̩wñ edu nyʼate̩ ñwu Jihofa. "
14,"E̩ne̩ du kʼo̩do̩-wñ jo̩ ogu ef abo ku ma kaluka le̩, adu e̩wñ edu nyʼate̩ ñwu Jihofa le̩ wa. "
15,"Anana aduwa tule n, e̩nubie̩ aduwa ki anyaru ukpe̩reji she̩ke̩l le̩ e̩gba ku me̩ kʼe̩wñ ku me̩ du nyʼate̩ le̩ wa ñwu Jihofa le̩ ku me̩ chʼe̩wñ e̩boma tod amonugo-me̩ n. "
16,"Uwe̩ la agbʼo̩ko̩ e̩boma le̩ kwʼo̩wo̩ amo̩ma Israe̩l, kʼe̩ la kʼo̩ko̩ le̩ jo̩ todu uko̩lo̩ unyabo ujeju; todu ki chʼe̩wñ urewa amo̩ma Israe̩l o̩gba Jihofa, kʼame̩ ki che e̩wñ e̩boma todu onugo-me̩."
17,"Taku Jihofa ka ñwu Mose̩s kakini, "
18,"Uwe̩ ki ño̩ dʼebijeikpa che ukpachi ugwʼo̩wo̩ kpai e̩wñ kʼi agugu oji-wñ, o̩mo̩ ma agwʼo̩wo̩. E̩ ki dʼe-le̩ gugu agbagba unyabo ujeju kpai ubo̩ iche̩bo̩, kʼe̩ la chʼomiofo nyʼu, "
19,Aro̩n kpai amo̩ma-wñ agwe̩ o̩wo̩-ma kpai e̩re̩-ma o̩mo̩. 
20,E̩gba kuma nyʼef unyabo ujeju kpai e̩gba ku ma te̩me̩rʼubo̩ iche̩bo̩ ku ma che e̩wñ egujo ñwu Jihofa ama anʼomiofo agwe̩ ku ma we eku. 
21,"Abe̩le̩ ma agwe̩ o̩wo̩-ma kpai e̩re̩-ma ku ma we eku: e-ie̩ achʼuhio̩me̩ o̩gbegbele̩, owñ chʼe-wñ kpai e-ugbe̩-wñ gbogbo nyʼo̩hio̩gu-ma."
22,"Jihofa ño̩ ka ñwu Mose̩s kakini, "
23,"Uwe̩ ki mʼe̩wñ ido̩ro̩ e-o̩me̩me̩le̩ ko: e-mur kʼi chʼomi kʼi chʼalu she̩ke̩l oli me̩gwa, e-sinamo̩n ki akpo ki chʼukpe̩reji alu le̩, owñ chʼoli me̩lu, e-kalamus ki akpo ki chʼalu she̩ke̩l oli me̩lu, "
24,"e̩kasia la chʼalu oli me̩gwa, e̩ñwa-wñ chʼalu ku she̩ke̩l e-uña kiafo̩ de̩, kpai ekpo o̩lif e̩ñwa hin oka; "
25,"e̩ kʼe-le̩ che ekpo kiafo̩ ku ma du ba tʼo̩la e̩wñ, ma agwe̩gwa nyʼomune̩ alu kʼabo ku ma chʼo̩ka otulale ache; ekpo efo̩ ku ma ba tʼe̩wñ o̩la i che. "
26,"Uwe̩ ki dʼe-le̩ kulu o̩la unyabo ujeju kpai akpati ibenu le̩, "
27,"kpai itebulu kpai ane̩-wñ chaka, kpai akete manyʼane̩-wñ chaka, kpai ubo̩ iche̩bo̩ ugbo ku ma gu e̩wñ ki akpo jo le̩, "
28,"kpai ubo̩ iche̩bo̩ e-e̩wñ e̩gujo oji-wñ le̩ manyʼane̩-wñ du, kpai ukpachi ugwo̩-wo̩ kpai e̩wñ kʼi gugu oji-wñ le̩; "
29,"uwe̩ la ache e̩wñ le̩ du ki fo̩, kʼi mud, e̩wñ ki afo̩ e̩-efo̩; e̩wñ du ki kado abʼe-le̩ afo̩. "
30,"Uwe̩ ki la fʼekpo ba tʼo̩la Aro̩n kpai amo̩ma-wñ e̩ne̩ke̩le̩, kʼe̩ che ma ku ma fo̩, ku ma chʼamatama kʼama ki che e̩wñ ñwu mi. "
31,"Tak uwe̩ ki ka ñw amo̩ma Israe̩l kakini, E-kide̩ achʼekpo kiafo̩ todu mi ku ma ba tʼe̩wñ o̩la gbogbo nyʼo̩hio̩gu-me̩. "
32,"Ma adʼe-le̩ danyʼaño̩la one̩ n, me̩ ki la che e̩go̩-wñ n, owñ chʼugbo e̩wñ ki jʼefu-wñ; efo̩ i afo̩, e̩wñ ki afo̩ i ache ñwu me̩. "
33,"E̩ne̩ ki fʼe̩go̩-wñ che, abe̩k e̩ne̩ du kʼi mʼu du tʼo̩la e̩ne̩ ejaduña re, ma akʼe̩ne̩ le̩ da bʼamone̩-wñ te̩."
34,"Taku Jihofa ka ñwu Mose̩s kakini, Mʼe̩wñ ido̩ro ki akpo ko, owñ che stakte̩ kpai onicha kpai gal-ba-num, e̩wñ ido̩ro̩ ki akpo le̩ manyu frankinse̩ns ki de̩ hiolo, (e̩ñwa e̩le̩ e̩le̩-wñ achʼokujo̩) "
