Verse,Text
1,"E̩gba kʼIsrae̩l chʼimo̩to̩, u fe̩do̩ uwñ,"
2,"Alu ku ma do̩ ma tule,"
3,"Omi la chʼe̩ne̩ ki ko̩ Ifraim ule̩ ele,"
4,"Omi nʼiku one̩ afa ma,"
5,"Ma ñʼadabi tʼoj ane̩ Ijipti ge̩ n,"
6,"O̩fu o̩kwo̩chageli la akwane̩ abʼewo ewo-ma ma,"
7,E̩do̩ abo-mi la chekado elubibi bʼumi te̩;
8,Ab u nale kʼu natʼuwe̩ no̩? O Ifraim!
9,"Omi la ache teju ukpuna uwe̩do̩-mi n,"
10,"Ama alule̩ atu Jihofa ubi,"
11,"ma achi kwo Ijipti wa kpʼo̩la ega dab ame̩we̩,"
12,"Ifraim mʼolemi ko donyʼumi daka me̩,"
