Verse,Text
1,"Me̩ ki gbʼo̩la Jihofa, ame̩ abo Israe̩l;"
2,"e̩wñ du de̩ n, chai e̩bo̩ ego̩ kpʼe̩bo̩ ebie̩ kpʼone̩ ekpa, kpʼoji eji kpʼe̩ño̩ya eche kpʼo̩ko̩ eje̩;"
3,"Todule̩ ane̩-i adaido̩,"
4,"E̩ne̩ du ki muda juja n,"
5,"E̩ la akʼe̩re̩ oro̩ka,"
6,Abo-mi mukpabie̩ tod e̩wñ ema ku ma ma ne̩ n;
7,"Alu kʼama wewe nyo̩gba,"
8,Ama nʼadure abo-mi chʼuje̩wñ-ma;
9,"Abe̩le̩ i la ade̩, alu kʼamone̩ de̩ abe̩le̩ atama ade̩;"
10,"Ma la aje̩ e̩wñ, i abʼuma jo̩ n;"
11,Abutabu eche kpʼo̩te̩ achiwebe̩te̩ma
12,"Abo-mi anyʼojuju kpʼoli-ma,"
13,"Ma kpʼe̩wñ iche̩bo̩ oj uwo uwo ki gbo̩gba,"
14,"Omi abʼudu ñw amo̩ma-me̩ onobule̩ e̩gba ku ma chʼabutabu n,"
15,"Dagba kʼuwe̩, O Israe̩l, chaka tʼajo̩ko̩,"
16,Todu Israe̩l te̩tachʼe̩wñ ugbite̩re̩
17,"Ifraim kwomanyʼode ode me̩, tʼo̩ no̩."
18,"Omi-ma ka, ma kwochʼabutabu ale;"
19,"Afu ki aju mʼika-wñ ko wenyʼu,"
