Verse,Text
1,"E̩gba ki dʼumi e̩do̩ kʼu fʼo̩ga Israe̩l che,"
2,Ma la aka ef e̩do̩-ma
3,"Ma nʼe̩wñ bibi-ma fʼonu e̩do̩ bo̩,"
4,Ama chʼamatene o̩ya one̩ chaka;
5,"O̩jo̩ onu-wa le̩, amagboji nʼe̩do̩fulu o̩te̩ omi achiwebe̩te̩ma dʼo̩ga ñw o̩la-ma;"
6,Todu ma fʼe̩do̩-ma ñwo̩che te̩ dab igbeli todu bre̩di abu ku ma kpala jo̩ anede one̩;
7,"O̩chaka-ma kpuna dab igbeli,"
8,"I chʼe-Ifraim, i fʼo̩la-wñ kpe̩gwa nyʼef amone̩ ojoji ojoji;"
9,"Abo̩wo̩ ejaduña mʼukpahiu-wñ ko̩ je̩,"
10,Uba Israe̩l agbʼibenu nyʼu eju-wñ;
11,"Ifraim la dab ikede,"
12,"E̩gba kʼama alo̩, omi anʼiga-mi da-la abʼuma oji ma;"
13,"Atogwo ki chʼe-ma, todu ku ma kwobʼumi te̩ ale!"
14,"Ma la raku do̩ mi kpʼe̩do̩-ma n,"
15,"Dagba omi chaka ko ma e̩wñ kʼu la dʼukpahiu ñw o̩wo̩-ma, ma ño̩ ñwibe e̩wñ e̩bie̩ne̩ nyʼumi kpo̩."
16,"Ma dabi, i muda chʼugbo e̩ne̩ ki dʼatate̩ n;"
