Verse,Text
1,"Me̩ ki ka ñw amo̩maye-me̩ e̩ne̩ke̩le̩ kakini, Ammi;"
2,"Me̩ kobʼiye-me̩, kobʼo̩ ke—"
3,"tode̩gba kʼu nafʼu tago ofo,"
4,"Ochochi, omi ñʼali amo̩ma-wñ ejumomi n,"
5,Todu iye-ma te̩tachʼajo̩ko̩;
6,"Todule̩ go, omi anʼikeke kpʼo̩gba nyʼo̩na-wñ;"
7,"Tak owñ atʼame̩naja-wñ ubi,"
8,Todu i ma ka kʼomi kʼe̩wñ e̩yo̩
9,"Todule̩ omi adabi gbʼe̩wñ e̩yo̩-mi iko-wñ,"
10,Fai tak u nakʼe̩wñ bʼe̩wñ ibe̩te̩-wñ te̩
11,Omi ñʼaje̩ ñw anyi-wñ du
12,"Oñ nakpʼikeli achiwebe̩te̩ma-wñ kpʼoli o̩gbaikolo-wñ bie̩ rinyo̩,"
13,Tak omi akʼiko ami Beal wa fejudʼo
14,"Todule̩, go, omi agbʼo̩ ibe̩,"
15,"Tak u nakʼuche̩ achiwebe̩te̩ma-wñ ñw u o̩mo̩,"
16,"I la ade̩ iko le̩ Jihofa aka-i, kʼuwe̩ adomi ko̩ Ishi,"
17,"Todu omi akʼodu odu ami-Beal kwʼef alu-wñ, ma ñʼahi alu mʼodu-wñ ge̩ n. "
18,"Tak o̩jo̩ le̩ nakpʼalo̩ todu ma kpʼame̩wñ iñmi oko kpʼame̩we̩ ojale kpʼame̩wñ ki afa ane̩pe̩te̩; naño̩ fʼo̩o̩do̩ kpʼo̩kwo̩chageli kpʼo̩gu eja guche̩ kwo bʼoj ane̩-i te̩, oñ naje̩ ñw ma dachi añmi to̩ko̩o̩. "
19,"Tak omi adʼe̩ kpʼo̩la-mi o̩gbegbele̩; i-i, nadʼe̩ kpʼo̩la-mi ef o̩kpakpa kpai lʼo̩na kʼoji ajo̩ ka kpʼef ufe̩de̩nyo̩ kpʼef ejumomi. "
20,Omi la adʼuwe̩ kpʼo̩la-mi kʼe̩ chʼe-mi kʼe̩ chubi mi tak uwe̩ ama Jihofa.
21,Tak i awache̩ iko le̩
22,"tak ane̩ ile̩ adohi ñw e̩wñ e̩yo̩ kpʼomi achiwebe̩te̩ma kpʼekpo,"
23,tak omi adʼu gbe̩ ñw o̩la-mi oj ane̩-i.
