Verse,Text
1,"Lewa, kʼa mudabi tʼugbo Jihofa;"
2,"O̩jo̩ meji jo̩ fa-i, i aje̩ ñw a muye;"
3,"Awa ki ma, awa ki tʼo̩ ubi alo kʼa fu Jihofa ma;"
4,"O Ifraim, abʼu nachʼuwe̩?"
5,"Todule̩ oñ omi nʼamakache̩ fʼuma lo̩ wane̩,"
6,"Todu ufe̩de̩nyo̩ chʼe̩wñ ki rʼumi e̩do̩,"
7,Ama muda fʼalo-mi daba dab Ade̩m;
8,"Gilead chʼewo abo kuma ache ibe̩te̩,"
9,"Alu amadinya kpala jo̩ anede one̩,"
10,Omi la fʼe̩wñ omefa li ef unyi Israe̩l;
11,"Uwe̩ ge̩, O Juda, o̩jo̩ e̩wñ-we̩ eko wʼunyi chʼe̩date̩ ñw e̩ me̩."
