Verse,Text
1,"E̩gba kʼIfraim ko̩la, i mud o̩la ega;"
2,"Fai taku ma dure ño̩ dure tule,"
3,Todule̩ ama adab atula odudu
4,"Omi muda che Jihofa, O̩jo̩-we̩"
5,"Omi fʼe̩ ma ef aje̩tachi,"
6,"alu kʼoko ije̩-ma de̩, abe̩le̩ efu-ma ko̩,"
7,"Todule̩ omi la dab idu ñw ama,"
8,"Nade kpʼama dab ibe̩a ku ma kʼamo̩ma-wñ kpa,"
9,"E̩wñ ki kpʼe̩ bie̩ de̩, O̩ Israe̩l;"
10,Ugbo onu-we̩ de̩ fa-i kʼi agbʼe̩ ef ewo ewo-we̩ chaka?
11,"Omi mʼonu du ñw e̩ ef uwe̩do̩-mi,"
12,"Ma fʼudu kʼIfraim fe̩ ji te̩,"
13,E̩do̩dudu onobule̩ kʼi achefu abʼo ma
14,Nala ma tane̩ bʼo̩wo̩ o̩jegu te̩?
15,"Dagba i chʼabio̩ma ef amo̩maye-wñ,"
16,"Samaria achʼudu e-wñ,"
