Verse,Text
1,"Dʼo̩kakachi kad alu-we̩,"
2,"Ma araku do̩ mi kakini,"
3,Israe̩l fʼe̩wñ ki nyo̩ hi tinyo̩ me̩;
4,"Ma kʼamonu gugu jo̩, o̩wo̩-mi muda dʼef uwñ n."
5,"O̩mokuno̩-we̩ mʼe̩ du tinyo̩ me̩, O Samaria."
6,"Todu i chaka chʼe̩wñ-i, ugbo Israe̩l i kwo;"
7,"Todu ma du afu ki aju gbe̩,"
8,Ma mʼIsrae̩l du dami me̩;
9,"Todu ama mute̩gu le tʼAsiria,"
10,"Ochochi, dagba ma chaka faya ef abo uche̩ichi,"
11,"Todabu kʼIfraim fʼubo̩ iche̩bo̩ ubo̩ iche̩bo̩ che, kʼugbo kʼama adure ki wewe nyo̩gba,"
12,"Omi fʼe̩wñ uko̩-o̩la-mi icham nyʼo̩gwo̩ko̩ ugbo me̩gwa le̩ ko̩ nyʼe̩wñ tod uwñ,"
13,"I chʼe-e̩wñ ku ma ko wa akpa chʼiche̩bo̩ ñw mi le̩,"
14,"Todu Israe̩l fʼAcho̩na-wñ gbenyo̩,"
