Verse,Text
1,"Afu ki aju chʼuje̩wñ Ifraim,"
2,"Jihofa ño̩ nʼiñwa kʼi aje̩ kpai Juda,"
3,"I gwo̩nyʼo̩maye-wñ agbe̩re̩ efu iye-wñ,"
4,"Ochochi, i nʼukpahiu tʼonuche̩ O̩jo̩ le oñ i fʼu du,"
5,"owñ che Jihofa ki nʼe̩wñ du,"
6,"Todule̩ e̩ narida tʼugbo O̩jo̩-we̩,"
7,"Owñ chʼanyaja, e̩bo̩ o̩lemi la dʼo̩wo̩-wñ,"
8,"Oñ Ifraim kakini, U mud anana, ochochi,"
9,Omi muda che Jihofa O̩jo̩-we̩
10,Omi ño̩ ko̩la ñw amakache̩;
11,Gilead chʼibe̩te̩?
12,"Jeko̩b la ra nyʼoko Aram,"
13,"Jihofa la du Israe̩l kwʼoj ane̩ Ijipti wa lʼo̩wo̩ akache̩,"
14,Ifraim la nyi uwe̩do̩ bie̩ne̩ bie̩ne̩;
