Verse,Text
1,"Amo̩ma, me̩ nagbo̩la abo ku ma bi me̩ ef Ondu; todu e-le̩ chʼo̩kpakpa. "
2,"E̩ ki bumo̩ ata-we̩ kpai iye-we̩ (owñ chʼuko̩ ejodudu kʼi te̩ ki ne̩ e̩le̩ ubi le̩ kaki), "
3,"todu kʼuwe̩ ki li e̩nyo̩, kʼe̩ la kwojolugbo ile̩-i. "
4,"Amata o̩ma ge̩, me̩ ki nyi amo̩ma-me̩ uwe̩do̩ n: chai e̩ne̩ me̩ nane̩ ma gba ef o̩la eko̩-ma kpʼibe e-Ondu edu ñw uma."
5,"Amadu ge̩, me̩ nʼailo kpʼo̩la ega agbo̩la abo ku ma chʼodu-me̩ likpa o̩re̩la, ef e̩do̩ foo dabe̩ne̩ ki che Kraist me̩ che ñw u; "
6,"me̩ ki chʼadu eche e̩wñ eju ofo dabe̩ne̩ kʼone̩ me̩ che nyo̩ eju n; chai dabe̩ne̩ kʼamadu Kraist, me̩ ki che e̩wñ ki du O̩jo̩ e̩do̩ kwef onugo-me̩; "
7,"me̩ nʼibe foo achuko̩lo̩ adu dabe̩ne̩ kʼOndu me̩ che ñw u, ki ma chʼone̩ n; "
8,"abu ku me̩ chema ka kʼe̩wñ e̩nyo̩ kʼe̩ne̩ne̩ne̩ne̩ ache, e-le i agba ugbo Ondu, dagba i chʼadu dagba i chʼo̩mone̩. "
9,"Oñ ame̩ ku me̩ chʼodu one̩ me̩ nache e̩wñ le̩ gbage̩de̩ ugbo e-ma ge̩, me̩ ki bʼo̩wo̩lo̩ efoko ma: abu ku me̩ chema ka kʼOdu e-ma kpai e-me̩ dʼefojale, e̩nejuma la dʼugbo owñ n."
10,"I chʼe-ki bo̩ le̩, me̩ ki nʼukpahiu ef Ondu kpai ef ugbiti ugbiñmi e-wñ. "
11,"Me̩ nakʼe̩wñ ogu O̩jo̩ chaka nyʼo̩la, ku me̩ nʼukpahiu ebʼugbeleke e-Abulumone̩ le̩ jo̩. "
12,"Todu uja-uke̩do̩ e-wa kʼa ja chʼe-ugbo e̩bie̩ kpai o̩re̩la n, chai e-ugbo amagboji kpai abo ukpahiu kpai amugbiti e-e̩chubi ile̩-i kpai amafu bibi ef uña efojale. "
13,"Lefe-le̩ oñ me̩ mʼe̩wñ ido̩na ogu e-O̩jo̩ chaka ko todu ku me̩ nʼukpahiu ebʼuma jo̩ ef o̩jo̩ bibi, tak abu ku me̩ fʼe̩wñ le̩ du che kpa, ku me̩ kwodago ka. "
14,"Todule̩ me̩ dago, ochochi ki lʼume̩ ago de, o̩kpakpa ki la chʼebije-ube̩do̩-ma-me̩ ku me̩ duji mʼe̩do̩, "
15,o̩la uche̩nyo̩ e-ure̩do̩ emu ki chʼe̩da ku me̩ nyi; 
16,"me̩ mʼo̩kpatabili ugbe̩yo̩ e-e̩do̩ ekono gba manyʼe̩wñ du, me̩ neke dʼe-le̩ kpʼo̩fa-una e̩ne̩bibi le̩ lu chaka. "
17,"Taku me̩ mʼukata ujadu gba, kpai ugbada e-Afu, owñ chʼo̩lO̩jo̩. "
18,"Lef adua kpai o̩ko̩ e̩gbabʼo du; me̩ nachadua iko tʼiko du ef Afu, me̩ ki la gwe̩ke̩ adide-wñ, me̩ fejugbiti alu du ku me̩ gbo̩ko̩bo̩ tod abo kiafo̩ du, "
19,"kpai utodu mi ge̩, ku ma ki dʼo̩la ñwu mi kʼu ka, kʼalu-mi ki chi kʼu nanʼeju e̩gbo eje̩ ñw amone̩ ma afili Uche̩nyo̩-i, "
20,todu e-le̩ oñ omi chʼe̩nogijo ku ma fuji igbaligba-i; todu kʼu dʼef e-le̩ ako̩la e̩do̩ e̩gbo alu ki dukpe̩ kʼu naka.
21,"Oñ Taikikus, kʼi chʼo̩maye e-ufe̩do̩ ki ache e̩wñ ñw one̩ kʼi achubi wa ef Ondu, aje̩ ñwu me̩ ma e̩wñ du ki dʼugbo mi kpai e̩wñ kʼu dʼemi ache, "
22,"tod e̩wñ le̩ gbage̩de̩ oñ u kpʼo̩ uche̩ wʼugbo me̩, owñ chʼutodu ku me̩ ki ma alu kʼe̩wñ de̩ ugbo wa, kʼi la dʼugbe̩do̩ ñwu me̩ kʼe̩do̩-me̩ ki wane̩."
23,Ure̩do̩ ki dʼugbo amo̩maye kpai ufe̩do̩ manyʼe̩do̩-ekono kwʼugbo O̩jo̩ Ata kpai Ondu Jisus Kraist.
24,Ufe̩de̩nyo̩ ki dʼugbo abo du ku ma fe̩do̩ Ondu-wa Jisus Kraist kpʼufe̩do̩ ki ma chʼe-ekado̩na n.
