Verse,Text
1,"Po̩l, e̩nukpuche̩ Kraist Jisus lef edʼO̩jo̩ e̩do̩ ki dʼO̩jo̩ e̩do̩, tʼugbo abo kiafo̩ ku ma jʼE̩fe̩sus, ku ma laño̩ chʼabo ku ma chʼachubi O̩jo̩ efu Kraist Jisus."
2,Ufe̩de̩nyo̩ kpai ure̩do̩ ki dʼugbo me̩ kwʼugbo O̩jo̩ Ata-wa kpai Ondu Jisus Kraist.
3,"O̩jo̩ ki chʼAta Ondu-wa Jisus Kraist ki nʼele, owñ de̩nyo̩ ñw a ef e̩nyo̩ e-afu du ef uña efojale efu Kraist, "
4,alu kʼi ño̩ chi wa tane̩ ef uwñ o̩gba taku ma kpʼe̩re̩ ile̩-i kʼawa ki chʼabo kiafo̩ kʼa we enʼenyo̩lo̩ o̩gba-wñ ef ufe̩do̩. 
5,"Abu kʼi mʼuwa date̩ tane̩ todu ku ma ki mʼuwa ko jʼef o̩da o̩ga o̩ma ñw owñ lefu Jisus Kraist, "
6,"alu ki rʼowñ e̩do̩ kʼe̩do̩-wñ du, ku ma ki ñwulo̩ ojima e-ufe̩de̩nyo̩-wñ e-kʼi mʼu ko chʼuwa ele ef E̩nufe̩do̩ le̩. "
7,"Ela wa tane̩ ku ma la wa tane̩ a ne̩ ef uwñ lef e̩bie̩-wñ, owñ chʼeto̩no̩ kʼi tʼuñwa-nane̩-wa no̩ ñwu wa tʼeju alu kʼunana ufe̩de̩nyo̩ e-wñ de̩. "
8,Owñ chʼe-kʼi je̩ ñw u mud ololo ñw a ef ofili du kpai ibe; 
9,"oñ i je̩ ñwu wa ma afili e̩wñ ki dʼowñ e̩do̩ teju alu ki rʼowñ e̩do̩, owñ chʼibe kʼi ñwa tane̩ ef uwñ, "
10,"ki nʼigede e-ukpoji iko iko du ede, kʼi fʼe̩wñ du rʼoji jo̩ efu Kraist, tʼe̩wñ efojale, tʼe̩wñ ane̩-ile̩-i ef owñ."
11,"Ma ño̩ chi wa ef uwñ kʼa chʼe̩wñ ogu, abu kʼa chedate̩ tane̩ teju alu kʼe̩ne̩ ki aje̩ ñw e̩wñ du chuko̩lo̩ alu kʼe̩do̩ o̩la-wñ akʼo̩ fʼibe-wñ ñwate̩ tane̩, "
12,"todu kʼawa ki chʼe̩wñ ku ma ñwulo̩ ojima-wñ, awa kʼa kibeno Kraist akwoubi. "
13,"Ef uwñ oñ ame̩ ge̩, abu ku me̩ gbo̩ o̩la ochochi le̩, owñ chʼUche̩nyo̩ e-ujadu-me̩, abu ku me̩ ke̩do̩nʼo, ma nʼAfu Kiafo̩ ku ma kʼo̩la-wñ tane̩ le̩ fʼume̩ hiuko̩ ef uwñ; "
14,owñ le̩ chʼe̩wñ ugbo̩wo̩ e-e̩wñ ogu-wa gbogbo wʼe̩gba ku ma wa gba e̩wñ kʼi ne̩-i tane̩ kʼojima-wñ ki nʼuñwulo̩.
15,"Lef e-le̩, omi onugo ge̩, abu kʼu gbʼinabali e̩do̩ ekono ef Ondu Jisus ki dʼef ume̩, kpai ufe̩do̩ ku me̩ ne̩ tod abo kiafo̩ du, "
16,"nawe ugwa egwa todu me̩ n, nachʼarewa me̩ ef adua-mi; "
17,"todu kʼO̩jo̩ e-Ondu-wa Jisus Kraisti, Ata ojima le̩, kʼi nadʼafu e-ibe ñwu me̩ kpai e-o̩la ebite̩ ku me̩ ki fʼowñ ma ogbolo; "
18,"kʼeju e-e̩do̩-me̩ ki nʼugane̩, ku me̩ ki ma e̩wñ ki chʼukibeno ef udo̩ kʼi ado̩, kpai e̩wñ ki chʼunana ojima e̩wñ ogu-wñ ef abo kiafo̩ "
19,"kpai e̩wñ ki chʼunana tabale e-ukpahiu-wñ ñw awa kʼa ke̩do̩no-i, alu kʼugbiti ugbiñmi-wñ achuko̩lo̩, "
20,"owñ chʼe-kʼi ne̩ chuko̩lo̩ efu Kraist, kʼi ne̩ dʼowñ kwane̩ kwef abo ki ku, kʼi laño̩ dʼowñ gugu o̩wo̩ awo̩to̩-wñ ef uña efojale; "
21,"atate̩ ololo ñw agboji du kpai o̩da kpai ukpahiu, kpai ondu du, kpai odu du ku ma ko̩, i chʼef okpanachi-i kate n, i muda ño̩ chʼef e-ki ache kʼi wa ge̩: "
22,"i laño̩ fʼe̩wñ du kamuhi tʼo̩gane̩ e̩re̩-wñ me̩, oñ i mʼowñ du che oji e̩wñ du ñw ujeju abudo̩ Ondu; "
23,"kʼi chʼaño̩la-wñ, kʼi chʼukefu e-e̩ne̩ ki ako̩ e̩wñ tʼe̩wñ du efu le̩."
