Verse,Text
1,Taku Zofar e̩ne̩ Naama dohi kakini:
2,Ma dohi ñw uko̩la kʼi chʼo̩be̩le̩ke̩te̩-i n?
3,Uba-we̩ aje̩ ñw amone̩ chechi jo̩?
4,"Todu uwe̩ kakini, Uko̩ o̩la-mi chefe̩,"
5,"O, O̩jo̩ ma fʼo̩la ka,"
6,kʼi ma dʼe̩wñ afili ibe ñʼuwe̩!
7,Uwe̩ neke tejane̩ kʼe̩ li O̩jo̩?
8,E̩gba kʼefojale gba te̩—e̩wñ e̩ neke che?
9,"E̩ñwa-wñ jiji tʼane̩-ile-i le,"
10,"Iche̩wñ kʼi alale gu efu-wñ du, kʼi fʼone̩ dahi tʼunyi-wñ,"
11,Todu i chema ame̩no̩wai;
12,"E̩nidada muda ane̩ oji e̩wñ ema,"
13,"Iche̩wñ kʼuwe̩ añwʼe̩do̩-we̩ che,"
14,"Iche̩wñ kʼe̩wn ibe̩te̩ dʼef o̩wo̩-we̩, mʼu du tinyo̩ o̩najiji,"
15,Tak uwe̩ aneke dʼeju-we̩ dago ki we enʼuchalu;
16,Uwe̩ agbenyo̩ akanya-we̩;
17,Udeju-we̩ ade̩ jalii tʼolu ki dʼoji le;
18,"Oñ uwe̩ ake̩do̩no, todabu kʼukibeno do̩mo̩;"
19,Uwe̩ ñʼadachi añmi oñ e̩ne̩ du la anyʼuwe̩ okpo n;
20,Eju ame̩ne̩bibi muda ama;
