Verse,Text
1,"Taku Job dohi, kakini;"
2,Omi fʼe̩wñ abe̩le̩ wewe gbo̩ me̩;
3,Uko̩la afu ofo anʼuda n?
4,"Omi onugo neke ka alu ku me̩ ka le̩,"
5,"Omi muda anʼalu-mi adʼukpahiu ñw me̩,"
6,"Dagba u chaka ako̩la, e̩do̩dudu-mi dabu n,"
7,Fa-i i muda fʼumi hia me̩;
8,"Uwe̩ la fʼumi o̩la no̩,"
9,"I fʼumi fana ef uwe̩do̩-wñ, i la chʼulaka-mi;"
10,"Ma chʼalu te̩ ago mi,"
11,"O̩jo̩ mʼumi du ñw e̩ne̩bie̩ne̩ le̩,"
12,"U gugu to̩ko̩o̩, oñ i fʼumi guche̩ meji;"
13,amatʼo̩fa-wñ donyʼumi daka.
14,I agu umi che̩ kpi kpi;
15,"U fʼe̩gbanukpo ga nyʼaño̩la-mi,"
16,"Eju-mi kpa ñw aku ero̩,"
17,"dagba akpulu eche du ma dʼef o̩wo̩-mi n,"
18,"O ane̩, e̩ ki bʼe̩bie̩-mi ma n,"
19,"I chaka chʼifa-i, go, e̩nibenu-mi dʼefojale,"
20,Amonuku-mi anyʼumi anyinacha;
21,"O, abuja ma dʼagbagba one̩ kpʼO̩jo̩,"
22,Todu o̩do̩ re lale fa-i
