Verse,Text
1,E̩laihiu dohi kakini:
2,E̩ nibe ka kʼe-le̩ chʼo̩kpakpa?
3,"Kʼuwe̩ aka kakini, ile e̩wñ i ane̩ ñw mi?"
4,"Omi adohi ñw e̩,"
5,Chʼeju-we̩ nyʼojale kʼe̩ go;
6,"Uwe̩ dure fa, ab e-le̩ achʼo?"
7,"Iche̩wñ kʼe̩ chʼo̩kpakpa fa, ile e̩wñ owñ aje̩ ef e-le̩?"
8,"E̩wñ bibi-we̩ neke chʼone̩ e̩go̩-we̩,"
9,Todabu kʼone̩ ete̩mane̩ chʼo̩gbe̩nugbe̩ amone̩ jʼakwa;
10,"I muda nʼe̩ne̩ du ki aka n, kakini, Ugbo O̩jo̩, Acho̩na-mi,"
11,"I aje̩ ñw a nʼibe tʼame̩la abe̩re̩me̩le̩ ile̩ le,"
12,"O̩mo̩ ma jʼakwa, i la adohi ñw ma n,"
13,"Ochochi, O̩jo̩ agbʼo̩la ibe̩te̩ n,"
14,"Ab e̩ chaka ka kʼuwe̩ aliʼu n,"
15,"Fa-i, ukpe̩ kʼO̩jo̩ ma wa fejudʼe̩ ef uwe̩do̩ n,"
16,"todule̩ oñ Job achi alu-wñ ako̩la o̩wai,"
