Verse,Text
1,"Abe̩le̩ abo me̩ta-i we ohi edu ñw Job, todabu kʼi chʼe̩no̩kpakpa eju o̩la-wñ. "
2,"Tak E̩laihiu o̩ma Barake̩l, e̩ne̩ Buz kʼi dʼef olo̩pu Ram kwowe̩do̩. I we̩do̩ru Job ukpe̩ kʼi adale ñw o̩la-wñ kʼi ma dale ñw O̩jo̩ n. "
3,"I ño̩ we̩do̩rʼamonuku Job me̩ta le̩ ukpe̩ ku ma ma li ohi du n, ma la kpa Job abi kpo̩. "
4,E̩laihiu le̩ la kpo̩kpe̩ tak i ko̩la ñw Job ukpe̩ ku ma chʼogijo ñw u. 
5,"Tak e̩gba kʼE̩laihiu li ka kʼohi du dʼef alu abo me̩ta le̩ n, i kwowe̩do̩."
6,Oñ E̩laihiu o̩ma Barake̩l e̩ne̩ Buz le̩ dohi kakini:
7,"U kakini, Ogijo ki ka ta,"
8,"Afuʼka muda dʼef e̩ne̩ du,"
9,"I chʼame̩ne̩lile nʼibe n,"
10,"Todule̩ u kakini, Netirʼumi;"
11,"Go, omi neju uko̩la-me̩,"
12,"U netirʼame̩,"
13,"Nago, tode̩gba ku me̩ kakini, A fʼibe li me̩;"
14,"I chʼomi i kʼo̩la ñw u n,"
15,"Ugoju mʼuma da dago, ma ño̩ dohi ge̩ n;"
16,Omi achechi dago ukpe̩ kʼoli kpotʼuma alu?
17,Omi ñʼadohi ukpe̩ e-mi ge̩;
18,"Todu uko̩la chekʼumi efu,"
19,"Go, ef e̩do̩-mi dab achiwebe̩te̩ma ki ma nʼawo kʼafu-wñ ale dufu n;"
20,"Nako̩la, kʼe̩do̩-mi ki bo̩;"
21,"U nʼe̩nejuma du n, agba"
22,"Todu u meju ma akʼurinyo̩ o̩fa n,"
