Verse,Text
1,"Tak E̩laifaz, e̩ne̩ Teman dohi kakini:"
2,Iche̩wñ kʼone̩ che kʼi bʼuwe̩ chʼolu-ka i abiʼe̩ eju?
3,"Go, uwe̩ ko̩ amo̩ma wewe o̩la me̩,"
4,"Uko̩la-we̩ gwo̩nyʼe̩ne̩ ki che ki wane̩ dago,"
5,"Fai i la wʼugbo we̩ me̩, oñ e̩do̩-we̩ mukpabie̩;"
6,I chʼailo O̩jo̩ kʼe̩ ra chʼuke̩do̩no e-we̩ n?
7,"E̩ nadibetʼo̩, agba, e̩ne̩ ki jale tak i lenyo̩, de̩ mama me̩?"
8,"Alu kʼomi te̩tali, abo ku ma luche̩ ibe̩te̩"
9,"Iñmi ki kwef iñmo̩ ñmiru ma oñ ma lenyo̩,"
10,"Ukwa idu, kpʼomuko̩la idu ki acho̩ko̩,"
11,"Idu ki gbo̩ alenyo̩ tod e̩la kʼi akpaje̩ añʼo̩,"
12,"Ma gwo̩ wa adʼinabaliʼka ñw mi ye̩ye̩,"
13,"Alu kʼone̩ akpibe kʼi agane̩ odu,"
14,"ailo fu mi mu, kpʼo̩la ega,"
15,Tak afuʼka lale gu o̩gba-mi du;
16,"I kwodago,"
17,One̩ ki aku neke jale eju O̩jo̩?
18,"Go, i adʼo̩la amadu-wñ rʼochochi re n,"
19,mak e-abo ku ma dodo ef unyi ike̩te̩ tule n?
20,Agbagba odudu kpʼane̩ oñ ma kpa ma bie̩;
21,Ma fʼiku unyabo-ma jada ef uma n?
