Verse,Text
1,O̩jo̩ñwa o̩jo̩ñwa one̩ kʼonobule̩ bi kpo̩kpe̩ n
2,"I adufu wa dab ododo, tak akwacha;"
3,Oñ uwe̩ achi eju ago e̩ne̩ e̩go̩-i
4,E̩ne̩ neke dʼe̩wñ ki fe̩ dufu kwef e̩wñ ki ma fe̩ n?
5,"I la che̩wñ ku ma fʼo̩jo̩ kʼone̩ adeju da te̩,"
6,"mʼeju du bʼo̩ te̩ kʼi nʼuñmi,"
7,"Todu i chʼe-oli ukibeno dʼugbo-wñ,"
8,"Dagba ili-wñ gbo̩ ef ane̩,"
9,"ulu omi ki agbo̩, i ñʼapa"
10,"One̩ muda leku, ma mʼu du dachi ane̩;"
11,"Alu kʼomi agbe̩ bʼe̩dagu omi te̩,"
12,"Abe̩le̩ one̩ adachi, kʼi ma ñʼakwane̩ ge̩ n;"
13,"O, uwe̩ ma du mi maja ef o̩jegu,"
14,"One̩ leku, i ñʼadeju ge̩?"
15,"Uwe̩ ma dudo̩, tak omi ma je̩;"
16,"Fa-i, e̩ la kʼaluka e̩re̩ du kʼu nachi,"
17,"Ada kʼu je̩ chʼe̩ji tef akpulu,"
18,"Uwo lile ki wane̩, akpo̩fo̩ rinyo̩,"
19,omiofo afʼokuta je̩le̩;
20,"Uwe̩ afʼowñ du o̩gbegbele̩, oñ i alale;"
21,"Amo̩ma-wñ fʼojima ne̩, i la ma n;"
22,"Chai año̩la-wñ onugo kʼi awo̩ oñ i nʼibe-wñ,"
