Verse,Text
1,One̩ nʼogu eja ef ile̩ n?
2,"I dab adu ki añeju olubo̩,"
3,"abe̩le̩ oñ ma bu ochu ochu te̩ ñw mi ofofo,"
4,"E̩gba kʼu dachi u kakini, E̩gba odu-i alale kʼu nakwane̩?"
5,Ide̩ kpai ebutu chʼukpo ubo̩lama-mi;
6,O̩jo̩ñwa o̩jo̩ñwa-mi ahiane̩ tʼo̩ko̩ ahiukpo le.
7,"O, me̩ rewa kakini, Udeju-mi chʼiñmi eñmi ofo;"
8,Eju e̩ne̩ ki ali mi ñʼago mi ge̩ n;
9,"Alu kʼakpa ojale takpa reju le̩,"
10,"I adabi tʼunyi-wñ ge̩ n,"
11,Todule̩ oñ omi ma ñʼahi alu-mi de n;
12,Omi chʼohimini abadi abe̩k e̩la ohimini abadi inainaʼka? kʼuwe̩ aje̩ ñw ma de mi?
13,"E̩gba kʼu kakini, Ate̩-mi anyʼumi e̩do̩,"
14,tak uwe̩ nʼo̩na aje̩ ñw e̩do̩-mi muda kpu
15,todabe̩le̩ onugo-mi adu o̩wo̩ ewo nyʼofa
16,I fʼumi hia; u tene kʼu deju o̩gbegbele̩ n.
17,One̩ chʼe̩wñ? kʼuwe̩ abumʼo̩?
18,Kʼuwe̩ awa fejudʼo odudu o̩jo̩ du?
19,Gbogbo nyʼe̩gba oñ e̩ ma rejuda bʼumi te̩ n?
20,"Omi dure fa? E̩wñ oñ omi chʼuwe̩, uwe̩, Adejutʼone̩ le̩?"
21,E̩wñ chi kʼe̩ ma tʼada kʼu je̩ no̩
