Verse,Text
1,"O̩la-mi muda, o̩jo̩ñwa o̩jo̩ñwa-mi kpalu,"
2,"Anyinacha donyʼumi daka-i,"
3,"Dʼe̩wñ uhio̩wo̩ wa, uwe̩ kʼe̩ gbʼumi o̩wo̩ ugbo o̩la-we̩;"
4,"Todu uwe̩ dʼoji e̩wñ ema maja ñw e̩do̩-ma,"
5,"E̩ne̩ ki adʼofe amonuku-wñ dufu todu kʼi je̩ ma e̩wñ,"
6,"I muda mʼumi du chʼita ñw amone̩,"
7,"Eju-mi ño̩ de̩ bulubulu ñw e̩do̩ e̩kpabie̩,"
8,"I achʼawuwu ñw ame̩no̩kpakpa,"
9,"I chaka dʼabe̩le̩, e̩no̩kpakpa agwo̩nyʼo̩na-wñ alo,"
10,"I muda chʼame̩, me̩ ki ño̩ te̩wa ge̩, o̩chaka-me̩,"
11,"O̩jo̩ñwa o̩jo̩ñwa-mi lale me̩, ibe e̩wñ kʼu ñwate̩ mukpabie̩ me̩,"
12,Ma mʼodu rida o̩ro̩ka;
13,"Iche̩wñ kʼibe-mi kado mak o̩jegu chʼunyi-mi,"
14,"iche̩wñ kʼu ka ñw ura kakini, Uwe̩ chʼata-mi"
15,mak ugbo ukibeno-mi de̩?
16,I agwo̩ru lebʼumi nyʼef o̩jegu?
