Verse,Text
1,E̩laihiu ño̩ ka kakini:
2,"Fe̩do̩je̩ kpʼomi pe̩e̩ ta, oñ nañʼuwe̩,"
3,"Omi akʼe̩wñ ema-mi kwʼo̩najiji wa,"
4,"Todu ochochi, uko̩la-mi chʼolemi n;"
5,"Go, O̩jo̩ gbiti, i muda dʼe̩wñ du rʼo̩che̩ke̩ne̩ n;"
6,"I adejutʼiñmi ame̩ne̩bibi n,"
7,"I adʼeju-wñ bʼame̩no̩kpakpa te̩ n,"
8,Iche̩wñ ku ma fʼuma ji igbaligba
9,e̩gbale̩ i aje̩ ñw ma ma e̩wñ ku ma che
10,"I ñʼabi eti-ma rʼo̩la eko̩che̩,"
11,"Iche̩wñ ku ma neti ku ma la rʼo̩,"
12,"Iche̩wñ ku ma ma muda nyeti n,"
13,Ama ame̩nayechi ef e̩do̩-ma agba uwe̩do̩ jo̩ ñw o̩la-ma;
14,"Ma aku o̩jo̩ okolobia-ma,"
15,"I nʼo̩bata-ma agba ame̩no̩bata,"
16,"Ochochi, i dʼowñ e̩do̩ kʼi gwʼuwe̩ o̩gwo̩ kwef alu ekpama kʼe̩ kpama te̩"
17,Udu ku ma bu ñw ame̩ne̩bibi muda che̩ko̩ efu-we̩;
18,"Nago, tode̩gba kʼuke̩do̩fulu agwʼuwe̩ o̩gwo̩ kʼe̩ chane̩ echʼe̩de̩te̩;"
19,Aku kʼe̩ ro̩ agbʼo̩na nyʼo̩pe̩cha-we̩?
20,"E̩ ki ño̩ ñeju o̩jo̩ edu,"
21,"Nago, e̩ ki rida tʼef e̩wñ ibe̩te̩ n,"
22,"Go, O̩jo̩ dʼatate̩ ef ukpahiu-wñ;"
23,E̩ne̩ ka ñw u ka kʼo̩na kʼe̩ le de̩?
24,"E̩ narewa kʼe̩ diba ñw uko̩lo̩-wñ,"
25,Amone̩ du mʼeju korʼu;
26,"Go, O̩jo̩ tabale, a la mʼo̩ n;"
27,"Todu i afa ito̩ ito̩ omi tʼatate̩,"
28,"oñ ojale akʼe-le̩ dajane̩,"
29,E̩ne̩ du neke mʼoji alu ku ma fʼakpa akpa fa te̩?
30,"Go, i fʼugane̩-wñ nadala te̩ lʼo̩la-wñ daka,"
31,Todu e-le̩ i adu kajo̩ amone̩;
32,"I akʼo̩mamanya bʼo̩wo̩-wñ ma,"
33,"Akpabana chʼonuche̩-wñ ki ka kʼi lewa me̩,"
