Verse,Text
1,"O, e̩re̩-we̩ ki tʼef e̩da le̩ nyo̩ ego,"
2,Ukodo-we̩ dab ago okokolo
3,"E̩nya-we̩ meji dab amo̩ma e̩la abi-kolo,"
4,O̩lo̩-we̩ dab o̩do̩go̩ ku ma nʼenyi adagba che.
5,"Oji-we̩ kad o̩lo̩-we̩ dabu Karme̩l,"
6,"Go ab e̩ fe̩reju kpai alu kʼe̩rʼone̩ e̩do̩,"
7,"O̩gba kʼe̩ gba dab e̩kpe̩,"
8,"U kakini, Nate̩gu e̩kpe̩ le̩ nagwo̩nyʼima-wñ."
9,ikpako o̩fa-we̩ la adab achiwebe̩te̩ma ki nyo̩ tʼuma le
10,"E̩ne̩ kʼu nache̩do̩-wñ ne̩ mi,"
11,"Lewa, e̩ne̩ kʼu nache̩do̩-wñ,"
12,"awa ki takpa kwane̩ anyʼoko achiwebe̩te̩ma,"
13,"Ododo o̩lafe̩ akpo me̩,"
