Verse,Text
1,Eli e-eli ki chʼe-So̩lo̩mo̩n de̩.
2,O i ki dʼalu-wñ kʼumi alu!
3,"ekpo-we̩ akpo nyo̩nyo̩,"
4,"Fa mi, awa la afule tʼuwe̩ ubi."
5,"U chʼedudu, u muda chʼuto̩ eju,"
6,"Me̩ ki kejurʼumi ukpe̩ kʼu chʼedudu n,"
7,"O uwe̩ kʼonugo-mi afe̩do̩-wñ le̩,"
8,"Uwe̩ ma ma n,"
9,"O, e̩no̩wo̩-mi, omi dʼuwe̩ wawe,"
10,"Iti-we̩ chʼuto̩ ñw e̩wñ ijaga ku ma re nyʼu,"
11,"Awa aba o̩jamalia okokolo ñw e̩,"
12,"Abu kʼonu gugu itebulu-wñ,"
13,"E̩ne̩ kʼu nache̩do̩-wñ dabe̩ne̩ kʼakpulu mur,"
14,E̩ne̩ kʼu nache̩do̩-wñ dab ododo he̩na ki tiga jo̩ yolo yolo
15,"Go, uwe̩ chʼalifia, e̩no̩wo̩-mi;"
16,"Go, uwe̩ chʼalifia, uwe̩ kʼu nache̩do̩-wñ le̩,"
17,"igbo oli unyi-wa che sida,"
