Verse,Text
1,"Go, uwe̩ chʼalifia, e̩no̩wo̩-mi,"
2,Enyi-we̩ dab ujo̩ ame̩wño̩re̩ ku ma jʼedudu-ma ababa
3,"Uko-we̩ dab owu ekpikpa,"
4,O̩lo̩-we̩ dab o̩do̩go̩ Defid
5,"E̩nya-we̩ meji dab amo̩ma egbi meji,"
6,"Gbogbo tak afu chane̩ efe̩ rʼo̩la,"
7,Uwe̩ chʼalifia chaka e̩no̩wo̩-mi;
8,"Kwo Le̩bano̩n lebʼumi, o̩ya-mi;"
9,"Uwe̩ mʼune̩do̩ du ñw mi me̩, o̩maye-mi, o̩ya-mi,"
10,"Alu kʼe̩ che̩do̩ chʼalifia gbe̩, o̩maye-mi, o̩ya-mi!"
11,"E̩wñ ki akʼitp kwʼalu-we̩ wʼane̩ dab omi apachi iño̩, O o̩ya-mi;"
12,"O̩maye-mi, o̩ya-mi le̩, chʼuche̩ ku ma bʼo̩gba nyʼu,"
13,E̩pa-we̩ chʼujo̩ oli po̩me̩grane̩t
14,"spaiknad kpai safron, kalamus kpai sinamo̩n,"
15,"Uwe̩ chʼe̩bi omi ef uche̩, obuga omi ki abi dufu e̩ che,"
16,"Mʼolu ji, O afu o̩wo̩ o̩pata ate̩,"
