Verse,Text
1,"Tak i dʼohimini omi e-iñmi ña mi, i afane̩ dabu kristal; i nadufu kwef ede O̩jo̩ kpʼe-O̩mala le̩. "
2,"Alumeji o̩na-wñ kpʼej emi kpʼej ano̩mo̩ ohimini le̩ oli e-iñmi kʼi aro e̩ro me̩gweji jo̩, i aro ochu ochu; oñ eñmi oli-wñ chʼutodu ku ma ne̩ fʼo̩ga abo uche̩ichi che. "
3,Ama-ena du ñʼa do̩mo̩ ge̩ n. Ede O̩jo̩ kpʼe-O̩mala la ade̩ ef uwñ. Amadu-wñ la ache e̩wñ ñw u; 
4,ma ali eju-wñ; odu-wñ la adʼo̩gboji-ma. 
5,O̩jo̩ ñʼadu ge̩ n; eku ugane̩ e-agege kpʼugane̩ e-olu aku ma ge̩ n; tod Ondu O̩jo̩ achʼugane̩-ma. Ma la ajʼonu ogbegbele̩ nyile̩wa.
6,"Tak i ka ñw mi kakini, O̩la-i chʼuke̩do̩no ogbolo i ño̩ chʼochochi; oñ Ondu, kʼi chʼO̩jo̩ amafu e-amakache̩ fʼonuche̩-wñ kpe̩ wa kʼi kʼe̩wñ ki awache piopio tila ña amadu-wñ. "
7,"Me̩ la go, nawa piopio."
8,"Oñ omi Jo̩n chʼe̩ne̩ ki gbo̩ kpʼe̩ne̩ ki li e̩wñ-i. Tak e̩gba kʼu gbo̩ kʼu ño̩ li, u lewane̩ kʼu dojikane̩ e̩re̩ onuche̩ kʼi ko e̩wñ-i ña mi. "
9,"Tak i ka ñw mi kakini, Nago, e̩ ki che n; omi chʼe̩ne̩ kʼomi kpʼuwe̩ kpʼamo̩maye-we̩ ku ma chʼamakache̩, kpʼabo ku ma fejute̩ o̩la e-ibuku-i chʼadu. E̩ dojikane̩ ñw O̩jo̩."
10,"Tak i ka ñw mi kakini, E̩ ki fʼo̩la ache̩ e-ibuku-i hiuko̩ n, todu iko-wñ me̩ro̩wo̩ me̩. "
11,E̩ne̩ ki achʼuji kʼi nache uji-wñ alo waa; e̩ne̩ ki la chʼe̩niwa kʼi nache e̩wñ-iwa alo waa; e̩ne̩ ki la chʼe̩no̩kpakpa kʼi nache e̩wñ-o̩kpakpa alo waa; oñ e̩ne̩ kiafo̩ kʼi nachʼe̩ne̩ kiafo̩ alo waa.
12,"Go, nawa piopio; e̩wñ-uro̩me̩-mi la dʼugbo mi kʼu nadu ñw e̩ne̩ne̩ne̩ne̩ alu kʼuko̩lo̩-wñ ade̩. "
13,"Omi chʼAlfa kpai O̩me̩ga owñ chʼe̩ne̩-ejodudu kpʼe̩ne̩-ubi otitala, kpʼabakwane̩ e̩wñ kpʼukpoji e̩wñ."
14,"Abo ku ma fʼotogbo-ma gwe̩, todu kʼama ki nʼo̩da oli e-iñmi, ku ma ki ñʼa gudu lʼalaku tef ewo le̩ gbede. "
15,Amabia kpʼamachobochi kpʼame̩-nabutabu kpʼamakpone̩ kpʼamachode kpʼe̩ne̩ du ki ache̩do̩ e̩wñ olemi ki laño̩ che jʼo̩do̩da-wñ.
16,"Omi, Jisus, fʼonuche̩-mi kpe̩ wa kʼi gba e̩wñ-i ibenu ñw me̩ tod ujeju ujeju abudo̩-mi. Omi chʼili kpʼe̩pa Defid, kpʼawina kʼi afane̩ odudu le̩."
17,"TʼAfu, tʼo̩ya-etito̩ le̩ kakini, Lewa. E̩ne̩ ki la gbo̩ kʼi nakakini, Lewa, oñ e̩ne̩ kʼolugbe̩ akpʼo̩, kʼi nawa: e̩ne̩ du ki dʼowñ e̩do̩ ki lewa gba omi e-iñmi ele ofofo."
18,"Omi agbibenu ñw e̩ne̩ du ki agbo̩ o̩la ache̩-e-ibuku-i, Iche̩wñ kʼe̩ne̩ du du manyʼu, mak O̩jo̩ akʼuchobi ki che̩ko̩ ef ibuku-i manyu ñw e̩ne̩ le̩; "
19,"i la che̩wñ kʼe̩ne̩ du muchi kwef o̩la ibuku ache̩-i, mak O̩jo̩ achi ukpe̩ e̩ne̩ le̩ kwugbo oli e-iñmi le̩, kpai kwef ewo kiafo̩ e-kʼo̩la-wñ che̩ko̩ ef ibuku-i."
20,"E̩ne̩ ki gbigbenu e̩wñ-i kakini, I-i; nawa piopio. Ami! lewa, Ondu Jisus."
21,Ufe̩de̩nyo̩ Ondu Jisus Kraisti ki dugbo abo kiafo̩. Ami.
