Verse,Text
1,"E̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu E̩fe̩sus, kakini, E̩ne̩ ki gwo̩nyʼawo mebie o̩wo̩-wñ awo̩to̩ kʼi tale alumeji akete agege mebie le̩, aka e̩wñ-i kakini, "
2,"U chema uko̩lo̩-we̩ kpʼakanya kʼe̩ che kpʼe̩do̩ elichi-we̩ kpʼalu kʼe̩ ma neke je̩ kpʼabo e̩bie̩ne̩ n; kpʼalu kʼe̩ fʼabo ku ma dʼo̩la-ma ko̩ ame̩nukpuche̩, ku ma ma dʼabe̩le̩ n, jama, kʼe̩ li ka kʼama chʼame̩nolemi. "
3,"E̩ la che̩nʼe̩do̩ elichi, kʼe̩ la nʼadu-wñ tod odu e-mi; uhia la hiʼuwe̩ n. "
4,"I muda nʼe̩wñ kʼu nadu biʼuwe̩, kakini, E̩ tʼufe̩do̩-we̩ e-ejodudu le̩ no̩ me̩. "
5,"Todule̩ e̩ nadibekadʼugbo kʼe̩ wane̩ kwo, kʼe̩ ribeda kʼe̩ la che uko̩lo̩ e-ejodudu le̩; cho̩kpo̩ni nawʼugbo we̩, oñ e̩ ma ribeda n, nadʼakete agege-we̩ kwʼuña-wñ. "
6,"E̩wñ kʼe̩ muda ne̩ la de̩, kakini, E̩ nʼulaka uko̩lo̩ abo Nikoletia ache, e-kʼomi onugo ño̩ chʼulaka-wñ. "
7,E̩ne̩ ki nʼeti kʼi nagbʼe̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i. E̩ne̩ ki fʼu du nadʼe̩ro̩ oli e-iñmi kʼi dʼefu Paradais e-O̩jo̩ ñw u je̩.
8,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Sme̩rna kakini, E̩ne̩ ejodudu kpʼe̩ne̩ ubi otitala e-kʼi leku, kʼi laño̩ dabi deju aka e̩wñ-i, kakini."
9,"U chema o̩bata-we̩ kpʼale-we̩, e̩ muda chʼanana, kpʼechakpabie̩ kʼabe ku ma dʼo̩la-ma kʼamaju, ku ma ma dʼabe̩le̩ n chakpabie̩ we̩, chai ujeju Setan ma che. "
10,"E̩ ki railo uwa kʼe̩ che kʼe̩ li le̩ du n. Go Abulumone̩ ache kʼi kʼabo iche̩ka ef ume̩ rikpolo jʼef unyi uga todu ku ma jʼume̩ ma; ame̩ la ali o̩bata o̩jo̩ me̩gwa. E̩ ki mud e̩ne̩ ki achubi mi gbogbo wʼuku, tak u nadʼuloko e-iñmi ñw e̩. "
11,E̩ne̩ ki nʼeti ki nagbʼe̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i. I la nʼugbo du kʼuku ekeji ache e̩ne̩ ki du abu du n.
12,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Pe̩rgamo̩s, kakini, E̩ne̩ kʼi nʼo̩kwo̩chageli kʼi ale̩ eju meji le̩ aka e̩wñ-i, kakini."
13,"U chema ugbo kʼe̩ dodo, owñ chʼugbo kʼede Setan de le̩; kʼuwe̩ la gwo̩nyʼodu-mi; i chaka chʼiko Antipas, e̩nibenu kʼi achubi mi ku ma kpa ef ume̩ ugbo ki Setan dodo le̩, me̩ rʼaire̩ o̩la e̩do̩ ekono-mi n. "
14,"Omi muda nʼe̩wñ meji ñw e̩ta kʼu nadu gwunyʼe̩, kakini, E̩ chenʼabo ku ma gwo̩nyʼuko̩ o̩la Belam o̩mo̩, owñ ki ko̩ Bele̩k kʼi kʼe̩wñ udahi jo̩ o̩gba amo̩ma Israe̩l, kʼama ki je̩ e̩wñ ku ma kpa ñw ode ku ma ki ño̩ che e̩wñ abutabu. "
15,Abe̩le̩ e̩ laño̩ chenʼabo ku ma gwo̩nyʼuko o̩la abo Nikoletia ge̩. 
16,"Todule̩ e̩ naribeda, cho̩kpo̩ni nawʼugbo we̩ piopio, oñ nanʼo̩kwo̩chageli e-alu-mi-i kʼogu bʼuma. "
17,"E̩ne̩ ki nʼeli ki nagbʼe̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i. E̩ne̩ kʼi du, nadu mana ki maja le̩ ñw u, tak u nadʼokuta efufu ñw u, odu etito̩ kʼe̩ne̩ du ma ma n, chai e̩ne̩ kʼi gba le̩ la che̩ko̩ tʼo̩la okuta le̩."
18,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Tayataira, kakini, O̩ma O̩jo̩ kʼi nʼeju dab o̩go̩ una, kʼe̩re̩-wñ la dab udo̩ ku ma gwe̩, aka e̩wñ-i, kakini."
19,"U chema uko̩lo̩-we̩ kpʼufe̩do̩-we̩ kpʼe̩dekono-we̩ kpʼe̩wñ kʼe̩ che ñw one̩ kpʼe̩do̩ elichi-we̩, ka kʼuko̩lo̩-we̩ e-ubi otitala tʼe-ejodudu le. "
20,"I muda nʼe̩wñ kʼu nadu gwunyʼe̩, ka kʼuwe̩ tʼonobule̩ Je̩ze̩be̩l le̩ no̩ te̩ ofo, owñ ki adʼo̩la-wñ kʼakache̩ le̩, kʼi la ako̩ amadu-mi, oñ i agba ma ibe ku ma che e̩wñ abutabu ku ma ño̩ je̩ e̩wñ ku ma kpa ñw ode. "
21,U la bʼiko ñw u kʼi ribeda; i la dʼowñ e̩do̩ kʼi ribeda kwef e̩wñ abutabu-wñ le̩ n. 
22,"Go, nadʼu rikpolo tʼoj ate̩ o̩ga, oñ abo ku ma bʼo̩ dachi atʼef o̩bata elite, chai e̩gba ku ma ribeda kwef uko̩lo̩-wñ. "
