Verse,Text
1,"Tak u li ubuku ef o̩wo̩ awo̩to̩ e̩ne̩ ki gugu oj ede le̩, kʼi la che̩ko̩ ñw orubutu ejefu kpʼejo̩do̩da-wñ, ma nʼe̩wñ uhiuko̩ mebie fʼu hiuko̩. "
2,"Tak u li onuche̩ kʼi gbiñmi kʼi nʼomuko̩la lile atakoya kakini, E̩ne̩ nyo̩ bo̩jo̩ ki achi ubuku-i te̩, kʼi atu uhiuko̩-wñ? "
3,"E̩ne̩ du efojale abe̩k oj ane̩ ile̩ abe̩k o̩gane̩ ane̩ ile̩ la neke chi ubuku le̩ te̩, tʼego ma neke gʼo n. "
4,"Tak u raku nana, todabu ku ma ma li e̩ne̩ du ki nyo̩ bo̩jo̩ kʼi achi ubuku le̩ te̩ abe̩k egʼo n. "
5,"Tak e̩ne̩ʼka ef abogijo le̩ ka ñw mi kakini, E̩ ki raku n; go, Idu ki kwef o̩lo̩pu Juda, ili Defid le, fʼuma du kʼi mʼubuku le̩ chi, kpʼe̩hiuko̩-wñ mebie le̩."
6,"Tak u li abu kʼO̩mala kʼi dabe̩ne̩ ku ma fʼu kpa akwoubi, i nʼigba mebie kpʼeju mebie e-kʼi la chʼamAfu mebie e-O̩jo̩ ku ma ko kpuche̩ rʼef ane̩ ile̩ chaka dago alumeji ede kpʼef alumeji ame̩wñ iñmi me̩le̩ le̩, kpʼalumeji abogijo le̩. "
7,Oñ i lewa mʼu gba kwef o̩wo̩ awo̩to̩ e̩ne̩ ki gugu oj ede le̩. 
8,"Tak e̩gba kʼi mʼubuku le̩ gba ame̩wñ iñmi me̩le̩ le̩ kpʼabogijo ogu nyoke me̩le̩ le wane̩ o̩gba O̩mala le̩, e̩ne̩ne̩ne̩ne̩-ma nʼumolo kpʼugba ajamalia ki che̩ko̩ ñw e̩wñ ki akpo, e-le̩ chʼadua abo kiafo̩."
9,"Oñ ma nʼeli etito̩ ako̩, kakini,"
10,oñ e̩ ko ma chʼamonu kpʼamatama ñw O̩jo̩-wa;
11,"Tak u li, u ño̩ gbʼomuko̩la amonuche̩ wewe kpʼame̩wñ iñmi kpʼabogi-jo le̩ ku ma jo̩ lʼede daka; aluka-ma la chʼicham nyʼo̩gwo̩ko̩ wewe ugbo icham nyʼo̩gwo̩ko̩ ki wewe. "
12,"Ma nʼomuko̩la lile kakini, O̩mala ku ma du kpa le̩ nyo̩ bo̩jo̩ kʼi gba ukpahiu kpʼe̩wñ anana kpʼibe kpʼugbiñmi kpʼubumo̩ kpʼojima kpʼuje̩nyu. "
13,"Tak u gbo̩ abu kʼe̩wñ du ku ma nyi e-ki jʼefojale kpʼe-ki jʼane̩ ile̩ kpʼe-ki jʼo̩gane̩ ane̩ ile̩ kpʼe-ki jʼej o̩himini kpʼe̩wñ du ki jʼef uwñ jʼakakini, Uje̩nyu kpʼubumo̩ kpʼojima kpʼugbiñmi ogbegbele̩ nyile̩wa tugbo e̩ne̩ ki gugu oj ede le̩, kpai tugbo O̩mala. "
14,Tak ame̩wñ iñmi me̩le̩ le̩ kakini. Ami. Oñ abogijo le̩ lewane̩ adojikane̩.
