Verse,Text
1,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Sardis, kakini, E̩ne̩ ki nʼamAfu O̩jo̩ mebie kpʼawo mebie le̩ aka e̩wñ-i, kakini."
2,"E̩ ki mud e̩ne̩ ki gwe̩ke̩ adide kʼe̩ hi e̩wñ ki bo̩ le̩ e̩re̩ nyane̩, owñ chʼe̩wñ kʼi ache kʼi ku le̩; todu u li ka kʼe̩ chʼuko̩lo̩-we̩ kpoji o̩gba O̩jo̩-mi n. "
3,"Todule̩ e̩ nadibekadʼalu kʼe̩ le kʼe̩ gba kpʼalu kʼe̩ gbo̩, kʼe̩ la dejutʼo̩ kʼe̩ ribeda. Todule̩ e̩ ma gwe̩ke̩ adide n, nawa dabe̩ne̩ kʼoji; i la anʼugbo du kʼuwe̩ ama iko e̩gba kʼu nawʼo̩la-we̩ n. "
4,"E̩ muda chenʼodu amone̩ pe̩ Sardis ku ma ma kpʼe̩wñ o̩la-ma bie̩ n, abo le̩ anyi e̩wñ o̩la efufu atʼale kpʼomi, todabu ku ma nyo̩ bo̩jo̩. "
5,"Abe̩le̩ ma akʼe̩wñ o̩la efufu bʼo̩la e̩ne̩ kʼi adu ma, i la nʼugbo du kʼu nakpʼodu-wñ lu bʼef ibuku iñmi te̩ n, oñ nagbalu odu-wñ o̩gba Ata-mi kpʼo̩gba amonuche̩-wñ. "
6,E̩ne̩ ki nʼeti ki nagbʼe̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i.
7,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Filade̩lfia, kakini, E̩ne̩ kiafo̩, e̩ne̩ ogbolo le̩, e̩ne̩ kʼi nʼo̩ma igede Defid, e̩ne̩ kʼi abi kʼe̩ne̩ du ma ñʼare ge̩ n, kʼi la are kʼe̩ne̩ du ma ñʼabi ge̩ n, aka e̩wñ-i, kakini."
8,"U chema uko̩lo̩-we̩, go, omi dʼo̩na ku ma mubite̩ tʼo̩gba-we̩ le̩, e̩ne̩ du la neke re n; todabu kʼe̩ nʼukpahiu tiki, kʼe̩ la dejute̩ O̩la-mi, kʼe̩ ma la raire̩ odu-mi n. "
9,"Go, nakʼabo ku ma dʼo̩la-ma kʼamaJu, ku ma ma dʼabe̩le̩ n, chai olemi ma ro̩, kwef ujeju Setan, oñ naje̩ ñw ma wa ku ma dojikane̩ o̩gba e̩re̩-we̩; taku ma ama ka kʼomi fe̩do̩ we̩. "
10,"Todabu kʼe̩ dejutʼo̩la e̩do̩ elichi-mi, omi ñʼadejutʼuwe̩ bʼef iko ajama kʼi ajʼabo ku ma dodo ane̩ ile̩ ma te̩, owñ chʼe-kʼi ache kʼi wa abʼo̩gbo̩ ile̩ du ugbo kʼone̩ dodo kade ma. "
11,"Nawa piopio; gwo̩nyʼe̩wñ kʼe̩ ne̩ le̩, todu kʼe̩ne̩ du ki we e̩gbʼe̩ uloko. "
12,"E̩ne̩ kʼi du, nadʼu chʼoli ugbogaga ef unyi O̩jo̩-mi ejefu. I la nʼugbo du kʼi adufu nyʼo̩do̩da ge̩ n. Oñ nakʼodu O̩jo̩-mi kpʼodu ewo O̩jo̩-mi Je̩rusale̩m Etito̩ kʼi agwo̩ru kwʼefojale ugbo O̩jo̩-mi awa, nyʼo̩la-wñ, kpʼodu-mi etito̩ ge̩. "
13,E̩ne̩ ki nʼeti kʼi nagbo̩ e̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i.
14,"Tak e̩ nako̩ rʼonuche̩ ujeju abudo̩ Ondu Leo̩de̩sia, kakini, Ami, E̩nibenu kʼi achubi one̩ kpʼe-ogbolo le̩, kʼi chʼuchane̩ e̩wñ du kʼO̩jo̩ nyi, aka e̩wñ-i, kakini."
15,"U chema uko̩lo̩-we̩, kakini, E̩ rudo̩do̩ n, e̩ la kpuna n, i ma nyʼumi eju kʼe̩ rudo̩do̩, cho̩kpo̩ni e̩ kpuna! "
16,"Abe̩le̩, todabu kʼe̩ de̩ we̩le̩ we̩le̩, kʼe̩ ma kpuna n, e̩ la rudo̩do̩ n, nache kʼu fʼe̩ tu kwef alu-mi rinyo̩. "
17,"Todabu kʼe̩ kakini, Anana u che, u la fʼe̩wñ anana ne̩ me̩, eku e̩wñ la ku mi n; e̩ la ma ka kʼe̩no̩bata kpʼe̩nejumomi kpʼe̩nale kpʼafeju kpʼe̩nago ofo e̩ che̩ n. "
18,"Nadʼibe ñw e̩ kʼe̩ la ajamalia kʼuna gwe̩ ugbo mi, todu kʼuwe̩ ki chʼanana; kpʼe̩wñ o̩la efufu, todu kʼuwe̩ ki ko bʼo̩la ma, kʼanyo̩ ago ofo-we̩ ki we etejugede; kpʼogu eju, kʼe̩ dʼu kurʼeju-we̩, todu kʼuwe̩ ki gane̩. "
19,"Aluka amone̩ du kʼu nache̩do̩ ma, nadʼo̩la bi ma oñ nako̩ ma o̩la ge̩: todule̩ e̩ nago̩laru kʼe̩ la ribe̩da. "
20,"Go, u dago alugbo̩na oñ nadʼo̩wo̩ kʼo̩na; iche̩wñ kʼe̩ne̩ du gbʼomuko̩la-mi ki laño̩ mʼo̩na bi, nawʼejefu ugbo-wñ oñ naje̩ e̩wñ kpʼowñ, owñ la ajʼe̩wñ kpʼomi. "
21,"E̩ne̩ ki du nadu ñw u kʼi guguane̩ kpʼomi oj ede-mi, alu kʼomi onugo du tak u guguane̩ kpʼAta-mi oj e̩de-wñ. "
22,E̩ne̩ ki nʼeti ki nagbʼe̩wñ kʼAfu aka ñw ujeju ujeju abudo̩ Ondu-i.
