Verse,Text
1,"Anubi e̩wñ-i u li onuche̩ omune̩ kʼi agwo̩ru kwʼefojale, i chenʼo̩da nana; oñ ane̩ ile̩ mune̩ pee ef oji-ma-wñ. "
2,"Oñ i nʼomu ki gbo̩ka kwa kakini,"
3,"todabu kʼabo uche̩ichi du fʼo̩te̩ wain e-e̩do̩fulu abutabu-wñ che ñmo̩ me̩,"
4,"Tak u gbʼomuko̩la omune̩ kʼi aka kwʼefojale kakini,"
5,"todabu kʼadure-wñ nʼe̩dʼomune̩ gbogbo kad efojale,"
6,"Alu kʼi ko ñw one̩ me̩ ko ñw u koji,"
7,"Alu du kʼi dojima ñw o̩la-wñ kʼi laño̩ gugu ali ura,"
8,"Lef e-kide̩ oñ uchobi-wñ awa o̩jo̩ʼkate,"
9,"Tak amonu ane̩ ile̩ ku ma bʼo̩ chʼabutabu ku ma ño̩ gugu ali ura kpʼowñ araku ma la akʼo̩wo̩ fiʼe̩do̩ tod owñ, owñ chʼe̩gba ku ma li odudu ejo-wñ, "
10,"ma adago jʼo̩najiji tod ailo uwa-wñ akakini,"
11,"Oñ amachinyama ane̩ ile̩ araku ma la adaido̩ tod owñ, todabu kʼe̩ne̩ du ma ñʼala e̩wñ aja-ma ge̩ n; "
12,"adu e̩wñ aja-ma chʼo̩jamalia kpʼajifa kpʼokuta akoko kpai pure̩l kpʼukpo line̩n ki nyo̩ kpʼe-odufa ekpikpa kpʼisiliki, kpʼekpikpa, kpʼoli taine chaka, kpʼe̩wñ eku du ku ma nʼenyi adagba che, kpʼe̩wñ eku du ku ma nʼoli o̩me̩me̩le̩ che, kpʼe-udo̩ kpʼe-ebije, kpʼe-marbe̩l "
13,"kpai sinamo̩n kpʼe̩wñ ido̩ro̩ kpʼotulale kpʼekpo ku ma du kurʼo̩la kpai frankinse̩ns kpʼomi achiwebe̩te̩ma kpʼekpo kpʼomu te̩ke̩ te̩ke̩ kpʼo̩ka wit kpʼamokuno̩ kpʼamala, kpʼamanya, kpʼo̩ko̩ kʼanya afo̩ kpʼaño̩la one̩, kpʼamonugo amone̩."
14,"Oñ e̩ro kʼonugo-we̩ che̩ño̩-wñ le̩ kwo bʼuwe̩ te̩ me̩,"
15,"Abo ku ma chinyama e̩wñ-i ku ma mud anana lugbo-wñ adago o̩najiji tod ailo uwa-wñ ku ma ra, ma ajʼaraku kpʼaido̩ eda, "
16,"ma akakini,"
17,Todu auwa okate oñ e̩wñ anana abe̩-i mud alache̩-i.
18,"oñ abu ku ma li odudu ejo-wñ, ma kwa kakini, E̩wñ dab ewo inaina-i? "
19,"Taku ma fʼebutu gba nyʼo̩la-ma oji oñ ma kwukwa, ma raku, ma daido̩, ma kakini,"
20,"Me̩ nagwoguyo̩ rʼowñ oji, uwe̩ efojale"
21,"Tak onuche̩ʼka ki gbiñmi mʼokuta ki dab okuta une̩wñ lile du, oñ i mʼu durikpolo tef ohimini, i kakini,"
22,"Oñ i nugbo du ku ma ñʼagbo̩ omuko̩la abo ku ma nʼumolo,"
23,I la nugbo du kʼugane̩ agege atejugede ef uwe̩ ge̩ n;
24,Oñ ma ño̩ fʼe̩bie̩ amakache̩ kpʼe-abo kiafo̩
