Verse,Text
1,"Tak amaFarisi kpʼamaSadiusi lewa ajʼo̩ ma, oñ ma tʼowñ ene kʼi dʼujiwe kwʼefojale ña ma. "
2,"I muda dohi ñwu ma kakini, Ojale gu una te̩ gaa e̩gba olane̩, me̩ kakini, Ane̩ muda gboo; "
3,"ojale la kpa gaa odudu, me̩ kakini, Ane̩ nyo̩ eñini n, gʼakpa ki jukpa te̩. Me̩ la meju eñwa eju ojale go, me̩ neke mejuma ujiwe adiko adiko n? "
4,"Abo̩gba bibi kpʼamajo̩ko̩ kpʼamache̩ño̩ya feju ujiwe; ma la adʼujiwe du ñw u n, chai ujiwe e-Jona. Tak i tʼuma no̩ oñ i le e-wñ."
5,"Oñ amako̩che̩-wñ lewʼej udaba, ma la gbenyo̩ uje̩wñ ene̩ wa. "
6,"Oñ Jisus ka ñwu ma kakini, Me̩ nago, me̩ mʼo̩la-me̩ ne̩ ugbo o̩jo̩wu e-amaFarisi kpʼamaSadiusi. "
7,"Taku ma kwolʼo̩la ef uma kakini, Tod uje̩wñ kʼa ma ne̩ wa ni de̩. "
8,"Jisus ma, oñ i kakini, Ame̩ abe̩do̩ ekono re, e̩wñ chi ku me̩ lʼo̩la ef ume̩ todabu ku me̩ ma nʼuje̩-wñ n? "
9,"Ame̩ mʼoji-wñ ta n, me̩ laño̩ rewa akala me̩lu e-one̩ icham me̩fa nyʼo̩gwo̩ko̩ le̩ kpʼaligada monu ku me̩ ko n? "
10,"Kpʼakala mebie e-one̩ icham me̩lu le̩, kpʼagba monu ku me̩ ko le̩ n? "
11,"Abile ku me̩ ma mʼoji-wñ n kakini, I chʼo̩la uje̩wñ oñ u ka ñwu me̩-i n? Me̩ muda mʼo̩la-me̩ ne̩ ugbo o̩jo̩wu e-amaFarisi kpʼamaSadiusi. "
12,"E̩gbale̩ taku ma mʼoji-wñ kakini, I chʼo̩la emune̩ ugbo o̩jo̩wu ku ma du tʼuje̩wñ n, chai ugbo uko̩ o̩la e-amaFarisi kpʼamaSadiusi."
13,"Oñ abu ku Jisus lewa oj ane̩ Se̩saria e-Filipai, i nʼamako̩che̩-wñ ene kakini, E̩ne̩ oñ amone̩ aka kʼO̩ma One̩ che ta? "
14,"Oñ ma kakini, Aboʼka aka ki Jo̩n kʼi ache baptism le̩; abo iche̩ka ka kʼE̩laija; abomune̩ ojoji ojoji la ka ku Je̩re̩maya, cho̩kpo̩ni e̩ne̩ʼka ef amakache̩. "
15,"I ka ñwu ma kakini, Ama ame̩ fa. E̩ne̩ oñ ame̩ ka kʼomi che? "
16,"Taku Saimo̩n Pita dohi kakini, Uwe̩ chʼiKraisti, O̩ma e-O̩jo̩ kʼi deju. "
17,"Oñ Jisus dohi ka ñw u kakini, Uwe̩ gbede, uwe̩ Saimo̩n Barjona, todu o̩re̩la kpʼe̩bie̩ biʼi rʼe̩ eju n, chai Ata-mi kʼi dʼefojale. "
18,"Omi laño̩ aka ñw e̩ ge̩ kakini, Uwe̩ che Pita, oñ oj apata le̩ u la ako̩"
19,Nakʼo̩ma igede ojane̩ efojale ñw e̩; oñ e̩wñ duu kʼe̩ fʼu ji ane̩-ile̩-i achʼe-kʼi chʼe̩ji efojale. Oñ e̩wñ du kʼe̩ tu ane̩-ile̩-i achʼe-kʼi chʼe̩tu efojale. 
20,E̩gbale̩ i hi amako̩che̩-wñ owu ku ma we eka ñw e̩ne̩ du ka kʼowñ che Kraisti.
21,"Akwʼe̩gbale̩ Jisus chane̩ eña amako̩che̩-wñ ka kʼenyi Je̩rusale̩m e-wñ nʼechi n, kʼi ali uwa nana o̩wo̩ abogijo kpʼo̩wo̩ amagboji amatama kpʼamako̩takada, kʼekpa ma akpa, taku ma ñʼadʼu kwane̩ o̩jo̩ e̩ke̩ta-wñ. "
22,"Taku Pita mʼowñ du, i chane̩ edejurʼu kakini, O̩jo̩ ki li ejumomi-we̩, Ondu; i nʼugbo du kʼe-le̩ ake̩re̩bʼuwe̩ n. "
23,"Oñ i murida ka ñwu Pita kakini, Lale tʼubi-mi, Setan: e̩wñ e̩da mi hi e̩ che, todabu kʼe̩ ma dʼibe tʼe̩wñ e-O̩jo̩ n, chai tʼe̩wñ e-amone̩."
24,"Taku Jisus ka ñw amako̩che̩-wñ kakini, Iche̩wñ ki dʼe̩ne̩ du e̩do̩ kʼi tʼumi ubi, i ki fʼaire̩ o̩la-wñ re̩, kʼi la mʼoli uku-wñ du, kʼi tʼumi ubi. "
25,"Todu e̩ne̩ du ki dʼe̩ e̩do̩ kʼi fʼoji o̩la-wñ jadu, i afʼu o̩wo̩ tinyo̩; oñ e̩ne̩ du kʼi la adʼoji o̩la-wñ tinyo̩ todu mi, i ñʼaliʼi. "
26,"Todu e̩wñ chʼile-wñ kʼone̩ ki mʼile̩-i du gba nyʼo̩wo̩, kʼoji-wñ onugo la chʼofu? Abe̩k e̩wñ oñ one̩ adʼu kpailo̩ oji-wñ? "
27,"Todu O̩ma One̩ ache kʼi wa ef ojima Ata-wñ manyʼamonuche̩-wñ, e̩gbale̩ tak i adu ñw one̩ akoji alu kʼe̩ne̩ne̩ne̩ne̩ che e̩wñ e-wñ. "
28,"Ami, naka ñwu me̩ kakini, Iche̩ka jʼef abo ku ma dago emi-i ki ma nʼugbo du ku ma ñʼama alu kʼuku de̩ n, gbogbo wʼe̩gba ku ma li abu kʼO̩ma One̩ awa ef o̩da ojane̩-wñ."
