Verse,Text
1,"Oñ adiko le̩ Jo̩n, kʼi ache baptism, lewa atakoya ef ajetachi ane̩ Judia. "
2,"I kakini, Me̩ ribeda, todu ojane̩ e-efojale me̩rʼo̩wo̩ me̩. "
3,"Todu owñ le̩ chʼe̩ne̩ ku ma kʼo̩la-wñ lef Aizaya akache̩, kakini,"
4,"Oñ e̩wñ ki Jo̩n le̩ ko bʼo̩la ma, ma nʼedudu inyakulumi hi, i la dʼaño̩ lʼago-wñ de; e̩wñ kʼi aje̩ chʼakubaliba kpʼiño̩ oko. "
5,E̩gbale̩ abo Je̩rusale̩m kpʼabo Judia kpʼabo kʼi dab ohimini Jo̩rdan jo̩ chaka kwodufu nyʼugbo-wñ. 
6,Oñ i nache ma baptism ef ohimini Jo̩rdan abu ku ma jʼagbalu adure-ma.
7,"Ama abu kʼi li ka kʼabo Farisi kpʼabo Sadiusi wewe awʼugbo baptism le̩, i ka ñwu ma kakini, Ame̩, amato̩ olijo! E̩ne̩ juka ñwu me̩ ku me̩ ra bʼuwe̩do̩ kʼi ache kʼi wa te̩? "
8,Todule̩ ame̩ ki rʼe̩ro kʼi chʼeju ibe erida. 
9,"Me̩ ki we eka ef ume̩ kakini, Ata-wa kʼa ne̩ chʼEbraham; todu eka naka ñwu me̩-i, kakini, O̩jo̩ neke kʼamo̩ma kwane̩ ñwu Ebraham kwef okuta ki jo̩-i. "
10,O̩kanyi tʼane̩pe̩te̩ ugbo ili oli ki jo̩-i me̩; oñ ma alʼoli du kʼi ma rʼe̩ro o̩me̩me̩le̩ n wane̩ ku ma ko rikpolo tʼef una.
11,"Omi ache me̩ baptism ef omiofo tef ibe erida, mana. Iñmi E̩ne̩ ki muda dʼubi-mi awa chetʼe-mi le, u bebʼe̩da e̩re̩-wñ jo̩ kʼu nane̩ n. Owñ le̩ ache me̩ baptism ef Afu Kiafo̩ kpʼuna. "
12,"O̩fe̩fe̩ ufo̩ka-wñ dʼef o̩wo̩-wñ me̩, i la ache kʼajita ugwo̩ka-wñ ki fe̩ hiolo. Tak i ayʼo̩ka-wñ nyʼaka; i muda anʼuna ki ma jʼalu n gu igbogbo-wñ jo."
13,E̩gbale̩ Jisus kwo Galili lewa eti Jo̩rdan ugbo Jo̩n kʼi chʼo baptism. 
14,"Jo̩n muda che kʼi kpo̩na nyʼu, i kakini, Omi kʼeku aku mi kʼuwe̩ ki che mi baptism, uwe̩ ñʼawʼugbo mi? "
15,"Ama Jisus dohi ñw u kakini, E̩ je̩ abe̩le̩ ta; todu abe̩le̩ i cheju-wñ kʼa fʼe̩wñ o̩kpakpa du chekpa. Tak i je̩. "
16,"Oñ abu kʼi fʼiJisus che baptism, ababale̩ i mute̩gu kwef omi; me̩ la go, efojale muchite̩, oñ i li Afu O̩jo̩ abu kʼi agwo̩ru awa dab ikede, kʼi la awʼoji-wñ. "
17,"Me̩ la go, omuko̩laʼka ka kwʼefojale kakini, Owñ-i chʼO̩ma ufe̩do̩-mi e-kʼu fʼuyo̩-mi li ef uwñ."
