Verse,Text
1,"Oñ i lewatu e̩gba ki Jisus fʼo̩la-i ka kpoji i kwo bi Galili te̩, oñ i lewa oj ane̩ Judia ejudaba Jo̩rdan. "
2,"O̩wo̩ amone̩ lile la rʼo̩ ubi, oñ i fʼo̩ga-ma chekpa o̩mo̩."
3,"Tak amaFarisi lewʼugbo-wñ ajʼo ma, ma kakini, O̩da aje̩ ñw one̩ dʼo̩ya-wñ tinyo̩ tod o̩la tʼo̩la du? "
4,"Oñ i dohi ñwu ma kakini, Ame̩ cho̩kalatu ka kʼAnyi e̩wñ le̩ che ma o̩ko̩ kpʼo̩ya kwʼabakwane̩ n? "
5,"I laño̩ kakini, Tod e-ki de̩ oñ one̩ atʼata-wñ kpʼiye-wñ no̩, tak i amanyʼo̩ya-wñ. Oñ ama meji achʼo̩re̩laʼka. "
6,"Tod abe̩le̩ ama ño̩ chʼeji ge̩ n, chai o̩re̩laʼka. Todule̩ e̩wñ kʼO̩jo̩ fugwodama rʼoka, one̩ ki fʼu daru n. "
7,"Ma ka ñw u kakini, Mak e̩wñ chi ku Mose̩s ñwa ñwu ma ku ma dʼo̩takada e̩daru ñw u ku ma tʼo̩ no̩ tinyo̩? "
8,"I ka ñwu ma kakini, Tod e̩do̩-me̩ ki chʼe̩no̩ oñ Mose̩s je̩ ñwu me̩ tʼamo̩ya-me̩ no̩ rinyo̩; i muda dʼabe̩le̩ kwʼabakwane̩ n. "
9,"Omi muda aka ñwu me̩ kakini, E̩ne̩ du kʼi adʼo̩ya-wñ tinyo̩ ki ma chʼutod e̩wñ abutabu kʼi che n, kʼi nyʼanʼo̩ya omune̩, e̩ño̩ya i ache le̩; e̩ne̩ kʼi la ane̩ e̩ne̩ ku ma du tinyo, e̩ño̩ya i ache le̩."
10,"Amako̩che̩-wñ ka ñw u kakini, Iche̩wñ kʼo̩la one̩ kpʼo̩ya dabe̩le̩, mak ile dʼef o̩ya ene̩ n. "
11,"Oñ i ka ñwu ma kakini, I la chʼo̩chaka amone̩ neke bute̩ ñw o̩la ku ma ka-i n, chai abo kʼO̩jo̩ du ñwu ma. "
12,Todu amonoji do̩mo̩ ku ma bi kwef iye-ma abe̩le̩; amonoji kʼone̩ che ma la do̩mo̩; amonoji laño̩ do̩mo̩ ku ma dʼo̩la-ma chʼonoji tod ojane̩ e-efojale. E̩ne̩ kʼi neke bute̩ ñw u kʼi bute̩ ñw u.
13,E̩gba le̩ ma kʼabimo̩to̩ wʼugbo-wñ todu kʼi kʼo̩wo̩ nʼuma oji kʼi chadua. Amako̩che̩-wñ muda dejurʼuma. 
14,"Ama Jisus kakini, Me̩ tʼabimo̩to̩ no̩, me̩ ki fu ma naba ku ma we ewʼugbo mi n; todu ojane̩ e-efojale do̩mo̩ ñw abo e̩go̩-i. "
15,Oñ abu kʼi kʼo̩wo̩ nʼuma oji i kwʼo̩mo̩ le.
16,"E̩ la go, e̩ne̩ʼka wʼugbo-wñ kakini, Akone̩ e̩wñ, e̩nyo̩ e̩wñ nache todu kʼu nʼiñmi ogbegbele̩? "
17,"Oñ i ka ñw u kakini, E̩wñ chi kʼe̩ tʼumi ene o̩la e̩wñ e̩nyo̩? E̩ne̩ʼkate nyo̩. I la che̩wñ ki dʼuwe̩ e̩do̩ kʼe̩ gudu tef iñmi, e̩ nadejutʼo̩la uko̩ le̩. "
