Verse,Text
1,"Abu kʼo̩jo̩ uñmi le̩ le, kʼo̩jo̩ ejodudu o̩jo̩ mebie omune̩ me̩ru eñwa, Me̩ri Magdalini kpai Me̩ri ekeji lewa ku ma go oji le̩. "
2,"E̩ la go, ane̩ chane̩ emiejo nana; todu onuche̩ Ondu gwo̩ru kwʼefojale wa, oñ i lewa fʼokuta le̩ li wʼubi, tak i kwogugu oji-wñ. "
3,"E̩ go i dab o̩mamanya eju, e̩wñ kʼi la ko bʼo̩la ma chʼefufu dabu sno. "
4,"Oñ ailo-wñ ki mu abo ku ma dide le̩ je̩ ñw o̩la-ma ga, taku ma jo̩ dabe̩ne̩ kʼabo ki ku. "
5,"Tak onuche̩ le̩ dohi ñw abobule̩ kakini, Ame̩ ki railo n; todu u chema ka ku me̩ feju Jisus ku ma mʼu du kamoli le̩. "
6,I dʼemi n; todu ma mʼu du kwane̩ alu kʼi ka le̩; me̩ lewa go ugbo ku ma dʼu dachi. 
7,"Taku me̩ nalo piopio ku me̩ ka ñw amako̩che̩-wñ, kakini, Ma mʼu du kwane̩ kwef abo ku ma ku; me̩ la go, i adʼo̩gba-me̩ alo ti Galili, o̩mo̩ me̩ aliʼu. Go, u ka ñwu me̩ me̩. "
8,"Taku ma kwo bʼoji le̩ te̩ piopio, ailo-wñ naba ma, ma la ayo̩ ololo. Oñ ma fule alo ku ma mʼu du ka ñw amako̩che̩-wñ. "
9,"E̩ la go, Jisus de kpai ama, i kakini, Me̩ gba-oo! Taku ma lewa gwo̩nyʼowñ e̩re̩, oñ ma dojikane̩ ñw u. "
10,"E̩gbale̩ Jisus ka ñwu ma kakini, Me̩ ki railo n. Me̩ lo ku me̩ mudu ka ñw amo̩maye-mi todu kʼama ki nyi Galili; o̩mo̩ ma la ali mi."
11,"Oñ abu ku ma alo, me̩ go, iche̩ka ef abo ide le̩ wʼef ewo, ma mʼe̩wñ du ki wache le̩ duka ñw amagboji amatama. "
12,"Tak abu ku ma wajo̩ manyʼabogijo, ku ma la fʼojuju nyi, ma kʼo̩ko̩ ñw amisoja le̩ e̩kute̩; "
13,"ma kakini, Me̩ ki ka kakini, Amako̩che̩-wñ lewa odu abu kʼa jʼalolu oñ ma mʼowñ ji lo. "
14,"I la che̩wñ kʼe-le̩ tʼigo̩bina eti, a agbʼo̩ ibe, oñ ache kʼame̩ ki we enʼejiji eda. "
15,Tak abo le̩ mʼo̩ko̩ ajifa gba oñ ma che alu ku ma ko̩ ma. Tak o̩la-i mukpatuka rʼef amaJu gbogbo tʼeñini.
16,Abe̩le̩ amako̩che̩ me̩gwaka le̩ nyi Galili ugbo uwo ki Jisus ka ñwu ma. 
17,Tak abu ku ma fʼowñ li ma dojikane̩ ñw u; e̩do̩ iche̩ka muda chʼe̩jiji. 
18,"Taku Jisus lewa ko̩la ñwu ma kakini, Ma mʼo̩da du efojale kpai oj ane̩-ile̩-i du ñwu mi me̩. "
19,Todule̩ me̩ nyʼafʼabo uche̩ichi uche̩ichi du chʼamako̩che̩; me̩ nache ma baptism tef odu Ata kpai e-O̩ma kpai e-Afu Kiafo̩; 
20,"me̩ nako̩ ma ku ma dejute̩ e̩wñ du kʼu fʼuko̩-wñ te̩ ñwu me̩. Me̩ la go, omi dʼugbo me̩ o̩jo̩ du gbogbo tʼukpoji o̩kpanachi-i."
