Verse,Text
1,"Oñ i lewatu e̩gba ki Jisus fʼo̩la-i du ka kpoji, i ka ñw amako̩che̩-wñ kakini, "
2,"Ame̩ chema ka ki bo̩ o̩jo̩ meji tak Elaloji awane̩, ku ma adʼO̩ma One̩ ñwu ma mu ku ma fʼu kamoli. "
3,E̩gba le̩ amagboji amatama kpai abogijo amone̩ le̩ jeju jʼanuku agboji amatama kʼodu-wñ ko̩ Kayafas; 
4,oñ ma nyojuju todu ku ma fu Jisus gwo̩gwo̩ kʼi tʼuma o̩wo̩ ku ma mʼu du kpa. 
5,"Ama ma kakini, I chʼef uje̩wñ-i n, tode̩gba kʼekuku achi ef amone̩-i."
6,"Oñ abu ki Jisus de̩ Be̩tani ef unyi Saimo̩n e̩no̩ga ikpemute le̩, "
7,"onobule̩ nʼugege ekpo kʼaja-wñ chekpuna lewʼugbo kʼi chekukane̩, oñ i mʼu du da nyʼu oji. "
8,"Oñ abu kʼamako̩che̩-wñ li u, i bi ma eju, ma kakini, E̩wñ chi ku ma dʼu chihi-i? "
9,"Todu ma ma neke ta kʼo̩ko̩-wñ ma nana, ku ma kʼo ñw ame̩nale. "
10,"Oñ abu ki Jisus chema, i ka ñwu ma kakini, E̩wñ chi ku me̩ che onobule̩-i akanya? Todu i fʼuko̩lo̩ o̩me̩me̩le̩ che rʼumi me̩. "
11,Todu me̩ nʼame̩nale ugbo me̩ e̩gba du; me̩ muda ane̩ omi e̩gba du n. 
12,"Todu ekpo kʼi du danyʼumi o̩la-i, todu oku-egu-mi eji oñ i che. "
13,"Ami, naka ñwu me̩, kakini, Ugbo du ku ma fʼakoya Uche̩nyo̩-i ta o̩gbo̩ ile̩-i du, ma ñʼadʼe̩wñ kʼonobule̩-i che ka, kʼi chʼurewa-wñ."
14,"Tak abu kʼe̩ne̩ʼka ef amame̩gweji le̩ kʼi kʼodu Judas Iskariot nyʼugbo amagboji amatama, "
15,"i kakini, E̩wñ dʼume̩ e̩do̩ ku me̩ du ñwu mi, tak omi adʼu ñwu me̩? Taku ma mʼajifa ogue̩gwa ko jʼoj e̩bo̩ ñw u. "
16,Oñ akwʼe̩gba le̩ i feju uña todu kʼi dʼu ñwu ma mu.
17,"Oñ o̩jo̩ ejodudu ku ma chane̩ eje̩ akala kʼo̩jo̩wu ma dʼo̩ n, amako̩che̩ le̩ lewʼugbo Jisus; ma kakini, Ugbo i dʼuwe̩ e̩do̩ kʼa ñwo̩che ñw e̩ kʼe̩ je̩ Elaloji? "
18,"Oñ i kakini, Me̩ nyʼef ewo ugbo e̩ne̩ abe̩-i ku me̩ ka ñw u kakini, Akone̩ e̩wñ le̩ kakini, Iko-mi me̩rʼo̩wo̩ me̩; ugbo we̩ oñ nachʼElaloji manyʼamako̩che̩-mi. "
19,"Tak amako̩che̩-wñ che alu ki Jisus ñwa ñwu ma, oñ ma fʼElaloji ñwo̩che te̩."
20,Oñ e̩gba kʼane̩ lo̩ i chekukane̩ manyʼamame̩gweji le̩. 
21,"Tak abu ku ma jo̩ aje̩ e̩wñ i kakini, Ami, naka ñwu me̩ kakini, E̩ne̩ʼka ef ume̩ adu mi ñw amone̩ mu. "
22,"Tak abu kʼe̩do̩-ma kpabie̩ tabale e̩ne̩ne̩ne̩ne̩ chane̩ eka ñw u kakini, Ondu, i neke chʼomi? "
23,"Oñ i dohi kakini, E̩ne̩ ki atʼo̩wo̩ nyʼugba kpai omi, e̩ne̩ le̩ adu mi ñw amone̩ mu. "
24,"O̩ma One̩ alo chuu, alu ku ma ko̩ o̩la-wñ tane̩. Ama atogwo ñw e̩ne̩ ku ma adʼO̩ma One̩ ñw amone̩ mu lef uwñ le̩! Ma ma bi e̩ne̩ le̩ n, i ma chʼo̩me̩me̩le̩ ñw u. "
25,"Oñ Judas, kʼi dʼowñ ñw amone̩ mu le̩, dohi ñw u kakini, Rabai, i neke chʼomi? I ka ñw u kakini, Uwe̩ ka-i."
26,"Abu ku ma la jo̩ aje̩ e̩wñ, Jisus mʼakala du, oñ abu kʼi fʼaduwa chenyʼu, i fʼu guche̩, tak i mʼu ko ñw amako̩che̩, i kakini, Me̩ gba ku me̩ je̩; año̩la-mi de̩. "
27,"Tak abu kʼi mʼago du kʼi la fʼugwa gwa, i mʼu du ñwu ma; i kakini, O̩chaka-me̩ ki ñmʼo̩. "
28,"Todu e̩bie̩-mi e-alo ekpe̩ le̩ de̩-i, e-ku ma dʼu dafo todu amone̩ wewe todu etʼadure no̩. "
29,"Oñ naka ñwu me̩-i kakini, Akwe̩gba-i i nʼugbo du kʼu nañmo̩ e̩ro achiwebe̩te̩ma-i ge̩ n, gbogbo wʼiko e̩gba kʼu nañmo̩ etito̩-wñ kpai ame̩ ojane̩ Ata-mi."
30,Tak abu ku ma fʼeli ko̩ ma le dufu nyʼibe̩ uwo O̩lif. 
31,"E̩gba le̩ Jisus ka ñwu ma kakini, O̩chaka-me̩ ali e̩wñ ki ada me̩ hi ugbo mi odu-i. Todu i che̩ko̩tane̩ kakini, Nadʼe̩wñ nu adide amala, tak amala ujo̩-i afiatuka. "
32,Ama anubi ekwane̩-mi nadʼo̩gba-me̩ nyi Galili. 
33,"Pita muda dohi ñw u kakini, Dagba o̩chaka amone̩ ki li e̩wñ ki ada ma hi ugbo we̩, i ada mi hi ogbegbele̩ n. "
34,"Jisus ka ñw u kakini, Ami, naka ñw e̩-i, kakini, Odu-i o̩gba tak aiko̩ ki ko̩, uwe̩ araire̩ mi onu me̩ta. "
35,"Pita ka ñw u kakini, I chaka dʼukpe̩ kʼomi aku kpai uwe̩, i nʼugbo kʼu naraire̩ we̩ n. Abe̩le̩ amako̩che̩ chaka ño̩ ka ge̩."
36,"E̩gba le̩ Jisus kpʼama lewa e̩bu ane̩ ku ma do̩ ko̩ Ge̩tse̩mani, oñ i ka ñw amako̩che̩-wñ kakini, Me̩ jʼemi gbogbo kʼu nanyʼano̩mo̩ kʼu chaduwa. "
37,"Tak i mu Pita kpai amo̩ma Ze̩be̩di meji le̩ ko, i chane̩ eche̩do̩dudu, e̩do̩-wñ la kpa ololo. "
38,"E̩gba le̩ i ka ñwu ma kakini, Onugo-mi ache̩do̩dudu tabale gbogbo wa kad uku; me̩ gugu emi, ku me̩ gwe̩ke̩ adide kpai omi. "
39,"Tak abu kʼi le tʼo̩gba pe̩e̩ i la fʼeju bʼane̩ ma, oñ i nachaduwa kakini, Ata-mi, iche̩wñ kʼi jʼache, mak ago kide̩ ki lale bʼumi te̩; i ki muda de̩ alu ki dʼumi e̩do̩ n, chaialu ki dʼuwe̩ e̩do̩. "
