Verse,Text
1,"Ayuba ya ci gaba da jawabinsa,"
2,"“Da ma ina nan lokacin da ya wuce baya can,"
3,lokacin da fitilarsa take haske a kaina
4,"Kwanakin da nake tasowa,"
5,"lokacin da Maɗaukaki yana tare da ni,"
6,"lokacin da ake zuba madara a inda nake takawa,"
7,“Sa’ad da na je ƙofar birni na zauna
8,matasan da suka gan ni sukan ja gefe
9,sarakuna suka yi shiru
10,Muryar manya ta yi tsit
11,Duk wanda ya ji ni ya yaba mini
12,"domin na ceci matalauta waɗanda suka nemi taimako,"
13,Mutumin da yake bakin mutuwa ya sa mini albarka.
14,Na yafa adalci ya zama suturata;
15,Ni ne idon makafi
16,Ni mahaifi ne ga masu bukata;
17,Na karya ƙarfin mugaye
18,"“Na yi tunani cewa, ‘Zan mutu a cikin gidana,"
19,"Jijiyoyina za su kai cikin ruwa,"
20,"Ɗaukakata za tă kasance tare da ni garau,"
21,"“Mutane suna mai da hankali su saurare ni,"
22,"Bayan da na yi magana, ba su ƙara ce kome ba."
23,Sukan jira ni kamar yadda ake jiran ruwan sama.
24,Sa’ad da na yi musu murmushi da ƙyar sukan yarda;
25,Na zaɓar masu inda za su bi na kuma zauna kamar sarkinsu;
