Verse,Text
1,"Sai Ayuba ya amsa,"
2,“Na ji abubuwa da yawa kamar waɗannan;
3,Dogayen surutanku ba sa ƙare ne?
4,Ni ma zan iya yin maganganu kamar yadda kuke yi
5,Amma bakina zai ƙarfafa ku;
6,"“Duk da haka in na yi magana, ba na samun sauƙi;"
7,Ba shakka ya Allah ka gajiyar da ni;
8,"Ka daure ni, ya kuma zama shaida;"
9,Allah ya kai mini hari ya yi kaca-kaca da ni cikin fushinsa
10,Mutane suka buɗe baki suka yi mini riyar reni;
11,"Allah ya bashe ni ga mugayen mutane,"
12,Dā ina zamana lafiya kome yana tafiya daidai;
13,maharbansa sun kewaye ni.
14,Ya ji mini rauni a kai a kai
15,“Ina makoki saye da tsummoki
16,Fuskata ta yi ja don kuka
17,duk da haka hannuwana ba su aikata ɓarna ba
18,"“Ya duniya, kada ki ɓoye jinina;"
19,Ko yanzu haka shaidata tana sama;
20,Shi mai yin roƙo a madadina abokina ne
21,a madadin mutum ya yi roƙo ga Allah
22,“Shekaru kaɗan suka rage
