Verse,Text
1,"Sai Ayuba ya amsa,"
2,“Yadda ka taimaki marar ƙarfi!
3,Ka ba marar hikima shawara!
4,Wane ne ya taimake ka ka yi waɗannan maganganu?
5,"“Matattu suna cikin azaba, waɗanda suke ƙarƙashin ruwaye"
6,Mutuwa tsirara take a gaban Allah;
7,Ya shimfiɗa arewancin sararin sama a sarari;
8,"Ya naɗe ruwaye a cikin gizagizansa,"
9,"Ya rufe fuskar wata,"
10,ya zāna iyakar fuskar ruwa
11,"Madogaran sama sun girgiza,"
12,Da ikonsa ya kwantar da teku;
13,Da numfashinsa ya sa sararin sama ya yi kyau
14,Waɗannan kaɗan ke nan daga cikin ayyukansa masu yawa.
