Verse,Text
1,"Sai Ayuba ya amsa,"
2,“Har yaushe za ku yi ta ba ni azaba
3,"Yanzu sau goma ke nan kuna wulaƙanta ni,"
4,"In gaskiya ne na yi laifi,"
5,In kuwa za ku ɗaukaka kanku a kaina
6,sai ku san cewa Allah ya yi mini ba daidai ba
7,"“Ko da yake na yi kuka cewa, ‘An yi mini ba daidai ba!’ Ba a amsa mini ba;"
8,Ya tare mini hanya yadda ba zan iya wucewa ba;
9,"Ya cire darajar da nake da ita,"
10,Ya yi kaca-kaca da ni har sai da na ƙare;
11,Yana jin haushina
12,Rundunarsa ta zo da ƙarfi;
13,“Ya raba ni da ’yan’uwana maza;
14,Dangina sun tafi;
15,"Waɗanda sukan ziyarce ni,"
16,"Na kira bawana, amma bai amsa ba,"
17,Numfashina yana ɓata wa matata rai;
18,Har ’yan yara suna rena ni;
19,Duk abokaina sun yashe ni;
20,"Ni ba kome ba ne sai dai fata da ƙashi,"
21,"“Ku tausaya mini, abokaina, ku ji tausayina,"
22,Don me kuke fafarata kamar yadda Allah yake yi?
23,"“Kash, da ma a ce ana rubuta maganganuna,"
24,a rubuta su da ƙarfe a kan dutse
25,"Na san wanda zai fanshe ni yana nan da rai,"
26,"Kuma bayan an hallaka fatata,"
27,Zan gan shi da kaina
28,"“In kuka ce, ‘Za ku ci gaba da matsa mini,"
29,sai ku ma ku ji tsoron takobin;
