Verse,Text
1,"Sa’an nan Ayuba ya amsa,"
2,"“Ko a yau, ina kuka mai zafi;"
3,Da a ce na san inda zan same shi;
4,Zan kai damuwata wurinsa
5,"Zan nemi in san abin da zai ce mini,"
6,Zai yi gardama da ni da ikonsa mai girma?
7,"Mai adalci ne zai kawo ƙara a wurinsa,"
8,"“Amma in na je gabas, ba ya wurin;"
9,"Sa’ad da yake aiki a arewa, ba ni ganinsa;"
10,Amma ya san hanyar da nake bi;
11,Ƙafafuna suna bin ƙafafunsa kurkusa;
12,Ban fasa bin dokokin da ya bayar ba;
13,"“Amma ya tsaya shi kaɗai, kuma wa ya isa yă ja da shi?"
14,"Yana yi mini abin da ya shirya yă yi mini,"
15,Shi ya sa na tsorata a gabansa;
16,Allah ya sa zuciyata ta yi sanyi;
17,"Duk da haka duhun bai sa in yi shiru ba,"
