Verse,Text
1,"Sai Ayuba ya amsa,"
2,"“Ba shakka ku ne mutanen nan,"
3,Amma ni ma ina da hankali kamar ku;
4,"“Na zama abin dariya ga abokaina,"
5,Mutanen da ba su da damuwa suna jin daɗin ganin waɗanda
6,"Amma wurin zaman ’yan fashi yana nan ba mai damunsu,"
7,"“Amma ka tambayi dabbobi, za su kuma koya maka,"
8,"Ko ka yi magana da duniya, za tă kuma koya maka,"
9,Wane ne cikin waɗannan bai san
10,"Ran kowace halitta yana a hannunsa,"
11,Ko kunne ba ya gwada kalmomi
12,Ko ba a wurin tsofaffi ake samun hikima ba?
13,"“Allah ne mai iko da kuma hikima,"
14,Abin da ya rushe ba a iya ginawa ba;
15,"Idan ya hana ruwan sama, za a yi fări;"
16,Shi ne mai ƙarfi da kuma mai nasara;
17,Yakan sa mashawarta su zama marasa hikima
18,Yana cire sarƙar da sarakuna suka ɗaura
19,Yakan ƙasƙantar da firistoci
20,Yana sa amintattun mashawarta su yi shiru
21,Yakan sa masu iko su ji kunya
22,Yana buɗe abubuwan da suke cikin duhu
23,"yana sa al’ummai su zama manya, sai kuma yă hallaka su;"
24,Yana hana shugabannin duniya ganewa;
25,Suna lallube cikin duhu ba haske;
