Verse,Text
1,"Todule̩ iche̩wñ kʼi nʼugbe̩do̩ ki dʼefu Kraist, iche̩wñ kʼi nʼenyʼone̩ e̩do̩ e-ufe̩do̩, iche̩wñ ki nʼuta eta e̩-Afu, iche̩wñ kʼi nʼe̩do̩ ki achʼiwo̩ one̩ kpai ejumomi, "
2,"maku me̩ che kʼuyo̩-mi ki jo̩ kpa, todu kʼame̩ ki nʼihe̩ okate, ku me̩ nʼufe̩do̩ okate, onugo-me̩ ki chʼoka, me̩ ki fʼibe e̩wñ okate kpe̩; "
3,"me̩ ki che e̩wñ du lo̩na edane̩kpeju kpʼo̩na ojima owai etene n, ibe-me̩ ki muda chʼe̩hiwane̩, abo omune̩ ki tʼume̩ le eju e̩ne̩ne̩ne̩ne̩; "
4,e̩wñ e-wñ kate ki wʼe̩ne̩ne̩ne̩ne̩ eju n chai e̩wñ abomune̩ ki ño̩ wʼe̩ne̩ne̩ne̩ne̩ eju.
5,Ibe kʼi adʼef ume̩ kʼi ño̩ chʼe-ki dʼefu Kraist Jisus: 
6,"owñ le̩ ki dʼalu kʼO̩jo̩ de̩ kwʼabakwane̩, eju-wñ echokujo̩ kpai O̩jo̩ chʼe̩wñ ku ma akpaka nyʼu i che n, "
7,"i muda fʼo̩la-wñ chʼakpokpo te̩, i mʼalu kʼadu ade̩ du, i mud e̩ne̩ ki bi one̩; "
8,"oñ abu ku ma li ka kʼi dab one̩ eju, i ño̩ hi o̩la-wñ wane̩, i mud e̩ne̩ ki agbo̩la gbogbowa uku, uku kʼa ka-i chʼe-ojoli. "
9,"Lef e-le̩ O̩jo̩ ño̩ hi owñ ne tʼatate̩, oñ i mʼodu ki tʼodu du le du chʼowñ ele ufe̩de̩nyo̩; "
10,"todu kʼef odu Jisus kʼokuku du ki te̩kpe̩, tʼe-efojale tʼe-ile̩ tʼe-o̩gane̩ ile̩, "
11,kʼukpalu du ki la agbalu kakini Jisus Kraist che Ondu tod ojima O̩jo̩ Ata.
12,"Todabe̩le̩, abo ufe̩do̩-mi, alu ku me̩ te̩tagbo̩la e̩gba du, ki ma chʼeju-mi kate n, fai me̩ ki la che tule nana ubi-mi le̩, me̩ ki nʼailo kpai o̩la-ega chʼuko̩lo̩ ujadu-me̩ dufu; "
13,"todu O̩jo̩ ehʼe̩ne̩ ki achuko̩lo̩ ef ume̩, tʼe-du e̩do̩ tʼe-uko̩lo̩-eche kʼi che e̩wñ ki rʼowñ e̩do̩."
14,"Me̩ ki che e̩wñ du, i ki nʼeñmini n, i ki nʼo̩la oka temi temi n: "
15,"todu ku me̩ ki we enʼuchalu, kʼe̩wñ ejaduña ki we egwe̩gwa nyʼume̩, ku me̩ chʼamo̩ma e-O̩jo̩ ku ma ma nʼe̩kpabie̩ o̩la n jʼalumeji o̩gba amone̩ ki mugo ki murida tʼiba-i, ef abo e-le̩ ame̩ kwotejugede dabe̩ne̩ kʼe̩wñ ugane̩ ef ile̩-i, "
16,"abu ku me̩ mʼO̩la e-Iñmi du nʼo̩wo̩dala te̩; kʼi chʼe̩wñ uba ñwu mi o̩jo̩ Kraist, ka kʼomi fule tinyo̩ ofo n, u la chakanya ofofo n. "
17,"Dagba ma mʼumi du danyʼoji iche̩bo̩ kpai abune̩ e-e̩do̩-ekono e-me̩, nayo̩, u la abʼo̩chaka-me̩ yo̩: "
18,"ame̩ ki laño̩ yo̩ abe̩le̩, me̩ ki la bʼumi yo̩."
19,"Oñ u kibeno ef Ondu Jisus ka kʼu nakpe̩ Timoti wʼugbo me̩ piopio, todu kʼe̩do̩-mi ki ño̩ wane̩ e̩gba kʼu fʼalu kʼe̩wñ ugbo me̩ de̩ ma. "
20,Todu u nʼe̩ne̩ du kʼe̩do̩-wñ dab owñ kʼe̩wñ ugbo me̩ awʼowñ eju ogbolo n. 
21,"Todu o̩chaka-ma feju e̩wñ o̩la e-ma, ma feju e̩wñ e-Jisus Kraisti n. "
22,"Ama ame̩ chema ijali-wñ kakini, Alu kʼo̩ma are̩ ata-wñ, alu le̩ oñ i bʼumi chuko̩lo̩ adu ef Uche̩nyo̩. "
23,"Todule̩ u kibeno ka kʼu nakpe̩ owñ ababa, e̩gba kʼu fʼoji e̩wñ ugbo e-mi-i le. "
24,U ño̩ ke̩do̩no ef Ondu ka kʼona onugo ñʼawa piopio ge̩.
