Verse,Text
1,"O̩la uke̩do̩no i che kakini, Iche̩wñ kʼe̩ne̩ du afo̩ta rʼuko̩lo̩ adejute̩ mak e̩ño̩ uko̩lo̩ o̩me̩me̩le̩ i ache le̩. "
2,"Todule̩ i dukpe̩ kʼadejute̩ kʼi chʼe̩ne̩ ki ma nʼugbo ku ma dalukado n tila; kʼi chʼe̩ne̩ke̩le̩ ki nʼonobule̩ʼka, eju-wñ chefe̩rane̩, e̩ne̩ kʼibe-wñ wane̩, e̩ne̩ kʼi ache e̩wñ tʼiko, e̩ne̩ ki ache̩do̩ ononojo, e̩ne̩ kʼi meju ekʼone̩ e̩wñ, "
3,"i ki chʼañmo̩te̩ n, e̩ne̩ ki ma hika kpʼone̩ igbe n, chai e̩ne̩ kʼi chʼebo̩la, e̩ne̩ ki ma chaida n, e̩ne̩ ki ma che̩ñʼo̩ko̩ n; "
4,"e̩ne̩ kʼi chʼe̩nuto̩gba unyi e-wñ o̩me̩me̩le̩, ali-wñ ki chʼe̩wñ kʼamo̩ma-wñ abumʼo̩ ku ma fʼo̩la-ma kamuhi te̩ ñw u. "
5,"Iche̩wñ kʼone̩ ma ma abu kʼi ale kʼi chʼe̩nuto̩gba abo unyi e-wñ n, ab i ale kʼi afejutʼujeju abudo̩ O̩jo̩ ke? "
6,"I ki chʼe̩ne̩ kʼi gba o̩lO̩jo̩ etitʼetito̩ n, tode̩gba kʼi akoneju kʼi añwa tef udu Abulumone̩. "
7,I laño̩ dukpe̩ kʼabo̩do̩da agbʼo̩ ibenu kʼowñ chʼe̩no̩me̩me̩le̩; tode̩gba kʼi añwa tef ina ebu kpai oku Abulumone̩ le̩.
8,"Abe̩le̩ ge̩, amache e̩wñ ñw one̩ ki nachʼabo ku ma chʼali e̩nyo̩, ku ma ma kʼalu meji n, ku ma ma chʼalu o̩te̩ wain n, e̩ne̩ ki ma jakpa o̩ko̩ n, "
9,kʼi mʼafili e̩do̩ ekono ne̩ kpʼakone̩ o̩la ki de̩ hiolo ef e̩do̩. 
10,"Ama kʼi ño̩ ñwa abo-i go ejodudu ta, iche̩wñ ku ma ma nʼugbo ku ma kalu nyʼuma o̩la n, ubile̩ taku ma aje̩ ñwu ma chʼabo ku ma che e̩wñ ñw one̩. "
11,"Abe̩le̩ i dukpe̩ kʼabobule̩ ki nʼali e̩nyo̩, ku ma ma bulumʼone̩ n, kʼeju-ma chefe̩rane̩, ku ma chʼabo ku ma chubi one̩ ef e̩wñ du. "
12,"Amache e̩wñ ñw one̩ le̩ ki chʼo̩ko̩ onobule̩ʼka, ma ki kadʼamo̩ma-ma kpai abunyi e-ma o̩gba o̩me̩me̩le̩. "
13,"Todu abo ku ma fʼuko̩lo̩ e̩wñ eche ñw one̩ che o̩me̩me̩le̩ fʼuña o̩me̩me̩le̩ mu ñw o̩la-ma, kpai eju e̩gbo nana ef e̩do̩ ekono e-ki dʼefu Kraisti Jisus."
14,O̩la e̩wñ-i nako̩ rʼuwe̩ abu kʼu kibeno ka kʼu nawʼugbo we̩ piopio; 
15,"ama iche̩wñ kʼu kpo̩kpe̩, todu kʼuwe̩ ki ma alu ki dukpe̩ kʼone̩ ki hi ofe mane̩ ache e̩wñ ef unyi O̩jo̩ e-kʼi chʼujeju abudo̩ e-O̩jo̩ ki deju, ujeju le̩ chʼugbogaga kpai ofe emane̩ kʼochochi ne̩."
16,"I la nʼiñwa n, afili ekpe̩do̩rʼO̩jo̩ tabale:"
