Verse,Text
1,"Todule̩ e̩wñ kʼu nadʼugbe̩do̩ ñw one̩ kʼi che ñw e̩ne̩ du ejodudu de̩ kakini, Ku ma gbo̩ko̩bo̩, ku ma chadua, ku ma chologu, ku ma ño̩ fʼugwa gwa tod amone̩ du; "
2,todu amonu kpʼabo du ku ma jʼef uña ki dago; todu kʼa ki jo̩ to̩ko̩o̩ ache e̩wñ yo̩o̩ kʼa akpe̩do̩rʼO̩jo̩ kʼa che e̩wñ ki nyo̩ du kʼo̩kone̩ ache. 
3,"E-kide̩ chʼe̩wñ o̩me̩-me̩le̩, i laño̩ chʼe̩wñ ku ma jʼagba eju O̩jo̩ E̩najadu-wa, "
4,kʼi du owñ e̩do̩ kʼamone̩ du ki tʼujadu ku ma ño̩ lewa tef ochochi ema ogbolo. 
5,"Todu O̩jo̩ chʼoka, e̩nagbagba O̩jo̩ kpʼamone̩ laño̩ chʼoka ge̩, owñ chʼone̩ Kraisti Jisus, "
6,kʼi mʼo̩la-wñ du che e̩wñ ukoji o̩me̩ todu amone̩ du; ku ma agbʼibenu-wñ iko e-wñ. 
7,"Todu ku ma mʼumi du chʼe̩ne̩ kʼi atakoya kpai e̩nukpuche̩ le̩ de̩, (ochochi naka-i, u remi n), owñ chʼe̩ne̩ ki ako̩ abo uche̩ichi e̩wñ ef e̩do̩ ekono kpai ochochi."
8,"Todule̩ u chenʼeku kʼaboke̩le̩ ki nachadua ugbo du, ku ma ki kʼo̩wo̩ ki fe̩ nyʼate̩, uwe̩do̩ kpai iñwa eje̩ ki do̩ n. "
9,"Abe̩le̩ ge̩ abobule̩ ki namʼo̩la ef e̩wñ ubo̩la ma ki chʼiko-ma manyʼeju anyo̩ kpʼibe ewane̩, i ki chʼef oji eba abe̩ kʼo̩jamalia abe̩kʼokuta akoko efufu abe̩ kʼafe̩ ki nʼoko nana n; "
10,chai lef uko̩io̩ ki nyo̩ eche (e-le̩ chʼeju-wñ ugbo abobule̩ ku ma ka ku ma akpe̩do̩rʼO̩jo̩). 
11,"Onobule̩ ki nako̩che̩ yo̩o̩, o̩la-wñ ki chʼe̩kamuhite̩ chaka. "
12,"U la je̩ kʼonobule̩ ki ko̩ abe̩kʼi chʼodu e̩ne̩ke̩le̩ n, i ki muda de̩ yo̩o̩. "
13,"Todu ma fʼAde̩m bo ejodudu, ubile̩ taku ma bo̩ If; "
14,"i la chʼAde̩m ma gba ibe n, ama abu ku ma fʼonobule̩ le̩ ibe da i kwo tef ada eje̩ le̩. "
15,"Ma muda ajadu owñ lef o̩ma ebi iche̩wñ ku ma jo̩ ef e̩do̩ ekono kpʼufe̩do̩ waa, kpai efo̩ manyʼibe ehiwane̩."
