Verse,Text
1,"Abo-i la chʼamonu ane̩ le̩ e-kʼabo Israe̩l gwo dajane̩, ku ma mʼane̩-ma gba ejudaba Jo̩rdan o̩wo̩ olodudu, akwo o̩go̩ Amo̩n gbogbo wa uwo He̩rmo̩n, kpai ane̩ Araba chaka o̩wo̩ olodudu le̩: "
2,"Siho̩n, onu abo Amo̩r kʼi dodo He̩shbo̩n, kʼo̩da-wñ te̩ kwo Aroe̩r, kʼi dʼotete o̩go̩ Arno̩n, kpai e-ki dʼalumeji o̩go̩ le̩, kpai ukpe̩reji Gilead, gbogbo wʼaji Jabo̩k alo̩me̩ abo Amo̩n le̩, "
3,"kpai Araba gbogbo wa ohimini Chine̩ro̩t, o̩wo̩ olodudu, kpai gbogbo wʼohimini Araba, owñ chʼOhimini Omu o̩wo̩ olodudu le̩, o̩na ku ma nyi Be̩t-je̩shimo̩t, kpai rʼo̩wo̩ o̩pata o̩gane̩, o̩gane̩ e̩re̩ uwo Pisga; "
4,"kpai alo̩me̩ Og onu Beshan, kʼi dʼef e̩bo̩bo̩ abo Refaim, ku ma dodo Ashtaro̩t kpai Edrei "
5,"kʼi nʼo̩da uwo He̩rmpn kpai Salaka kpai Beshan chaka, gbogbo wʼalo̩me̩ abo Ge̩shur kpai abo Maakat, kpai ukpe̩reji Gilead gbogbo wʼalo̩me̩ Siho̩n onu He̩shbo̩n. "
6,"Mose̩s, adu Jihofa le̩, kpai abo Israe̩l gwo ma dajane̩; taku Mose̩s adu Jihofa le̩ mʼane̩ le̩ ko ñw abo Rube̩n, kpai abo Gad, kpai ukpe̩reji abo Manasa ku ma ki ne̩."
7,Oñ abo-i chʼamonu ane̩ e-ki Jo̩shua kpai abo Israe̩l gwo dajane̩ udaba Jo̩rdan o̩wo̩ olodudu-wñ kwo Beal-gad ef o̩go̩ Le̩bano̩n gbogbo wa uwo Halak kʼi dʼo̩wo̩ ate̩gu nyi Se̩ir le̩ (oñ Jo̩shua mʼe-le̩ ko ñw o̩lo̩pu o̩lo̩pu abo Israe̩l ku ma ki ne̩ likpa alu ku ma che̩kpe̩ru ojoji ojoji; 
8,ane̩ uwo kpai ane̩ o̩go̩ kpai oj ane̩ Araba kpai ane̩ ate̩gu uwo kpai ane̩ ef aje̩tachi kpai o̩pata o̩wo̩ o̩gane̩; ane̩ abo He̩t kpai abo Amo̩r kpai abo Kenan kpai abo Pe̩re̩z kpai abo Hifai kpai abo Je̩bius): 
9,"onu Je̩riko chʼoka; onu Ai, kʼi dʼakolo Be̩te̩l, chʼoka; "
10,"onu Je̩rusale̩m chʼoka, onu He̩bro̩n chʼoka; "
11,onu Jannut chʼoka; onu Lakish chʼoka; 
12,onu Eglo̩n chʼoka; onu Geze̩r chʼoka; 
13,onu Debir chʼoka; onu Ge̩de̩r chʼoka; 
14,onu Ho̩rma chʼoka; onu Arad chʼoka; 
15,onu Libna chʼoka; onu Adulam chʼoka; 
16,onu Makeda chʼoka; onu Be̩te̩l chʼoka; 
17,onu Tapua chʼoka; onu He̩fe̩r chʼoka; 
18,onu Afe̩k chʼoka; onu Lasharo̩n chʼoka; 
19,onu Mado̩n chʼoka; onu He̩zo̩r chʼoka; 
20,onu Shimro̩n-me̩ro̩n chʼoka; onu Akshaf chʼoka; 
21,onu Taanak chʼoka; onu Me̩gido chʼoka; 
22,onu Kede̩sh chʼoka; onu Jo̩kneam efu Karme̩l chʼoka; 
23,onu Do̩r oji otete Do̩r chʼoka; onu abo Go̩i efu Gilgal chʼoka; 
24,onu Tirza chʼoka; amonu le̩ chaka chʼogue̩gwa nyokeʼka.
