Verse,Text
1,"Oñ i lewatu abu ku Mose̩s, adu Jihofa le̩, leku, Jihofa ka ñwu Jo̩shua, o̩ma Nun kʼi ache e̩wñ ñwu Mose̩s le̩, kakini, "
2,"Mose̩s adu-mi la leku me̩; todule̩ uwe̩ ki kwane̩ kʼe̩ daba Jo̩rdan-i, uwe̩ kpai amone̩-i chaka, me̩ nyʼoj ane̩ kʼu nadu ñwu ma, owñ chʼamo̩ma Israe̩l-i. "
3,"Ugbo du kʼadaba e̩re̩-we̩ mʼane̩, uwe̩ omi du ñwu, alu kʼu ka ñwu Mose̩s le̩. "
4,"Akwo aje̩tachi kpai ane̩ Le̩bano̩n kide̩, gbogbo wʼohimini elile, owñ chʼohimini Yufretis, kpai ane̩ abo He̩t chaka gbogbo wʼOhimini Elile o̩wo̩ olane̩, e-le̩ chʼalo̩me̩-we̩. "
5,"I nʼene̩ du kʼi aneke gbʼo̩na nyʼuwe̩ o̩jo̩ du kʼudeju-we̩ kade n; alu kʼu dʼugbo Mose̩s, alu le̩ nadʼugbo we̩ ge̩; nawe ehi iñmi kʼe̩ n, nahi uwe̩ tinyo̩ n. "
6,Fʼeju gbiti kʼe̩ fʼe̩do̩ ne̩; todu uwe̩ aje̩ ñw amone̩-i je̩ ane̩ kʼu go̩ ñw amata-ma ka kʼu nadu ñwu ma-i e̩wñ ogu. 
7,"Fʼeju gbiti kate, kʼe̩ fʼe̩do̩ ne̩ nana, kʼe̩ fejute̩ kʼe̩ che teju alu du kʼuko̩-o̩la ki Mose̩s, adu-mi, ñwa ñw e̩ le̩ ka; e̩ ki rida bʼo̩ te̩ tʼo̩wo̩ awo̩to̩ abe̩k awohi n, todu ki ra ñw e̩ ugbo du kʼuwe̩ anyi. "
8,"O̩la o̩takada uko̩-o̩la-i akwo bʼuwe̩ alu te̩ n, ama e̩ nayaye-wñ tʼo̩ro̩ka tʼodu, todu kʼuwe̩ ki dejute̩ kʼe̩ che teju alu du ku ma kʼo̩rubutu efu-wñ; todu e̩gbale̩ e̩wñ-we̩ kʼe̩ che anawo ñw e̩, e̩gbale̩ tak i ara ñw e̩. "
9,"I chʼomi ñwa ñw e̩ n? E̩ fʼeju gbiti kʼe̩ la fʼe̩do̩ ne̩; e̩ ki chokpo n, e̩do̩-we̩ ki da kpu n; todu Jihofa O̩jo̩-we̩ dʼugbo we̩ ugbo du kʼuwe̩ anyi."
10,"Taku Jo̩shua ñwa ñw amako̩takada amone̩ le̩ kakini, "
11,"Me̩ na le alumeji uru-i ku me̩ ka ñw amone̩ kakini, Me̩ fʼo̩na uje̩wñ che ñw o̩la-me̩; todu i ajo̩ o̩jo̩ me̩ta tak ame̩ adaba Jo̩rdan-i kʼume̩ nyʼo̩mo̩ abʼuma gbʼane̩ ki Jihofa O̩jo̩-me̩ du ñwu me̩ ku me̩ ne̩-i n."
12,"Taku Jo̩shua ka ñw abo Rube̩n, kpai abo Gad, kpai ukpe̩reji o̩lo̩pu abo Manasa kakini, "
13,"Me̩ nadibetʼo̩la e-ki Mose̩s adu Jihofa le̩ ñwa ñwu me̩, kakini, Jihofa O̩jo̩-me̩ mʼuñmi du ñwu me̩ me̩, i laño̩ mʼane̩-i du ñwu me̩ ge̩. "
14,"Amo̩ya-me̩ kpai abo-me̩ egini, kpai ame̩wñukpa-me̩, ajo̩ oj ane̩ e-ki Mose̩s du ñwu me̩ ejudaba Jo̩rdan-i; ama ame̩nugbiti ku ma nʼuwohi ku ma jʼefu-me̩ chaka amʼo̩la ogu ku me̩ daba o̩gba amo̩maye-me̩, ku me̩ bʼuma che; "
15,"gbogbo taku Jihofa du uñmi ñw amo̩maye-me̩ alu kʼi du ñwu me̩, kʼama ki ño̩ mʼane̩ ki Jihofa O̩jo̩-me̩ adu ñwu ma gba ge̩; e̩gbale̩ tak ame̩ adabi tʼoj ane̩ kʼame̩ ne̩-i, ku me̩ mʼu gba, owñ chʼe-ki Mose̩s adu Jihofa du ñwu me̩ ejudaba Jo̩rdan o̩wo̩ olodudu-wñ. "
16,"Taku ma dohi ñwu Jo̩shua kakini, E̩wñ du kʼe̩ ñwa ñw a ache, ugbo du kʼe̩ kpʼuwa nyi a ale. "
17,"Alu kʼa netirʼo̩la Mose̩s ef e̩wñ du, alu le̩ a anetirʼo̩la-we̩; Jihofa O̩jo̩-we̩ kʼi dʼugbo we̩ alu kʼi dʼugbo Mose̩s le̩ dee. "
18,"E̩ne̩ du kʼi alañu rʼe̩wñ kʼe̩ ñwa ñw a te̩, kʼi ma la netirʼo̩la-we̩ e̩wñ du kʼe̩ ñwa ñw u n, ekpa ma akpʼe̩ne̩ le̩ kʼi ku. Uwe̩ ki fʼeju gbiti kʼe̩ la fʼe̩do̩ ne̩ dee."
