Verse,Text
1,"Tak i lewatu, e̩gba kʼabo ichi le̩ chaka mudaba Jo̩rdan hioko, Jihofa ka ñwu Jo̩shua kakini, "
2,"Fʼone̩ me̩gweji chi ñw o̩la-we̩ kwef amone̩-i, o̩lo̩pu du nʼe̩ne̩ʼka e̩ne̩ʼka, "
3,"tak e̩ ñwa ñwu ma kakini, Me̩ mʼokuta me̩gweji ko kwʼalumeji Jo̩rdan-i, kwʼugbo kʼe̩re̩ amatama dago kpaka, ku me̩ mʼu ko daba kpai ame̩, oñ me̩ akʼo jane̩ ef unyi uru le̩ odu eñini. "
4,"Taku Jo̩shua fʼaboke̩le̩ me̩gweji ku ma chʼabo Israe̩l e-kʼi ñwʼuma o̩la che jo̩ do̩ wa, o̩lo̩pu o̩lo̩pu du nʼe̩ne̩ʼka e̩ne̩ʼka; "
5,"oñ Jo̩shua ka ñwu ma kakini, Me̩ ki dʼo̩gba akpati Jihofa O̩jo̩-me̩ le̩ lale rʼalumeji Jo̩rdan kʼe̩ne̩ne̩ne̩ne̩-me̩ kʼi mʼokuta du nʼika-wñ, likpa alu kʼuwewe o̩lo̩pu o̩lo̩pu abo Israe̩l de̩, "
6,"todu kʼi chʼujiwe efu-me̩, todu e̩gba kʼamo̩ma-me̩ atene ej o̩gba kakini, E̩wñ chʼofe okuta ku me̩ ko jo̩-i ta? "
7,"E̩gbale̩ ame̩ aka ñwu ma kakini, Omi Jo̩rdan-i muko̩da meji rʼo̩gba akpati alo Jihofa; e̩gba kʼakpati le̩ mudaba Jo̩rdan, omi Jo̩rdan le̩ muko̩da. Oñ okuta-i achʼurewa ñw abo Israe̩l ogbegbele̩."
8,"Tak abo Israe̩l che alu ki Jo̩shua ñwa ñwu ma, oñ ma mʼokuta me̩gweji ko kwef alumeji Jo̩rdan, alu ki Jihofa ka ñwu Jo̩shua, uwewe-wñ dʼalu kʼuwewe o̩lo̩pu o̩lo̩pu abo Israe̩l de̩; taku ma mʼu ko lebʼuma tʼugbo ku ma ru, oñ ma mʼu ko jʼane̩ o̩mo̩. "
9,Taku Jo̩shua mʼokuta me̩gweji ko dago alumeji Jo̩rdan ugbo kʼe̩re̩ amatama ku ma nʼakpati alo le̩ mane̩; i la jʼo̩mo̩ gbogbo tʼeñini. 
10,"Todu amatama ku ma nʼakpati le̩ dago alumeji Jo̩rdan, gbogbo tak e̩wñ du ki Jihofa ñwa ñwu Jo̩shua kʼi ka ñw amone̩ le̩ che kpa, teju alu du ki Mose̩s ñwa ñwu Jo̩shua."
11,"oñ i lewatu, abu kʼamone̩ le̩ chaka mudaba hioko, tak akpati Jihofa kpai amatama le̩ ño̩ daba eju amone̩ le̩. "
12,"Oñ abo Rube̩n, kpai abo Gad, kpai ukpe̩reji o̩lo̩pu abo Manasa, fʼo̩lʼogu mu daba rʼo̩gba abo Israe̩l, alu ki Mose̩s ka ñwu ma; "
13,"abo kʼo̩la-ma chʼe̩mu ogu ku ma daba o̩gba Jihofa nyʼegbili Je̩riko ku ma nyʼoko ogu, dab one̩ icham nyʼo̩gwo̩ko̩ o̩gbo̩ meji. "
14,"O̩jo̩ le̩ Jihofa je̩ ñwu Jo̩shua mud e̩ne̩ lile eju abo Israe̩l chaka; taku ma railo owñ, alu ku ma railo Mose̩s, gbogbo mʼo̩jo̩ uku-wñ."
15,"Taku Jihofa ka ñwu Jo̩shua kakini, "
16,E̩ nañwa ñw amatama ku ma nʼakpati ibenu le̩ kʼama ki te̩gu kwefu Jo̩rdan dufu wa. 
17,"Todule̩ Jo̩shua ñwa ñw amatama le̩ kakini, Me̩ mute̩gu kwefu Jo̩rdan wa. "
18,"Tak i lewatu, e̩gba kʼamatama ku ma ne̩ akpati alo Jihofa le̩ mute̩gu kwʼalumeji Jo̩rdan dufu wa, kʼadabe̩re̩ amatama le̩ kwo tʼane̩ e̩gbe̩, tak omi Jo̩rdan mudabi tʼe̩gu-wñ, oñ i wobi lʼoji otete alu ki che akwoubi le̩."
19,"Amone̩ le̩ la mute̩gu kwefu Jo̩rdan dufu o̩je̩ e̩ke̩gwa ochu ejodudu, oñ ma ru Gilgal kʼi de̩ alo̩me̩ Je̩riko o̩wo̩ olodudu-wñ. "
20,"Tak okuta me̩gweji ku ma ko kwefu Jo̩rdan le̩, e-le̩ Jo̩shua muko dago jo̩ Gilgal. "
21,"Tak i ka ñw abo Israe̩l kakini, E̩gba kʼamo̩ma-me̩ atʼamata-ma ene ejo̩gba-i kakini, E̩wñ chʼofe okuta-i ta? "
22,"E̩gbale̩ ame̩ aje̩ ñw amo̩ma-me̩ ma kakini, Israe̩l daba Jo̩rdan-i oj ane̩ e̩gbe̩. "
23,"Todu Jihofa O̩jo̩-me̩ je̩ ñw omi Jo̩rdan-i gbe̩ bʼume̩ o̩gba te̩, gbogbo taku me̩ daba kpa, dabalu ki Jihofa O̩jo̩-me̩ che Ohimini Ekpikpa kʼi je̩ ñw u gbe̩ bʼuwa o̩gba te̩, gbogbo tak a mudaba, "
24,todu kʼabo ile̩-i du ki ma ka kʼo̩wo̩ Jihofa gbiti; kʼame̩ ki railo Jihofa O̩jo̩-me̩ o̩jo̩ du ki ñwa.
