Verse,Text
1,"Oñ anya ku ma ro̩ todu abo o̩lo̩pu Juda likpa alu kʼakwo̩ra unyi akwo̩ra unyi-ma le̩ je̩ kado alo̩me̩ Ido̩m, gbogbo wʼaje̩tachi Zin o̩wo̩ o̩pata o̩gane̩, ugbo ukpoji o̩pata o̩gane̩ le̩. "
2,"Alo̩me̩-ma o̩wo̩ o̩pata o̩gane̩ le̩ la te̩ akwo ukpoji Ohimini Omu, owñ chʼakwo okpo ki akpejuru o̩wo̩ o̩pata o̩gane̩; "
3,"oñ i akwʼo̩mo̩ le rʼo̩wo̩ o̩pata o̩gane̩ ate̩gu Akrabim, tak i alale o̩mo̩ nyi Zin, tak i ate̩gu lʼo̩wo̩ o̩pata o̩gane̩ Kede̩sh-barnea, tak i alale me̩ru He̩zro̩n, kʼi te̩gu nyi Adar, tak i rida anyi Karka, "
4,"oñ i alale o̩mo̩ anyi Azmo̩n, tak i akpoji aji Ijipti le̩; eledufu alo̩me̩-wñ la dʼohimini abadi: e-le̩ la chʼalo̩me̩-me̩ o̩wo̩ o̩pata o̩gane̩. "
5,"Alo̩me̩-wñ o̩wo̩ olodudu chʼOhimini Omu, gbogbo wʼade Jo̩rdan kpai ohimini le̩. Tak alo̩me̩-wñ o̩wo̩ o̩pata ate̩ te̩ akwo okpo Ohimini Omu kʼi dʼade Jo̩rdan le̩; "
6,"oñ alo̩me̩ le̩ ate̩gu nyi Be̩t-hogla, tak i alale o̩wo̩ o̩pata ate̩ Be̩t-araba; oñ alo̩me̩-wñ te̩ kad okuta Bohan, o̩ma Rube̩n le̩; "
7,"tak alo̩me̩ le̩ anyi Debir kwo o̩go̩ Ekor, abe̩le̩ i arida tʼo̩wo̩ o̩pata ate̩ akpejuru Gilgal, kʼi me̩ru ate̩gu Adumim, e-ki dʼo̩wo̩ o̩pata o̩gane̩ aji le̩; tak alo̩me̩-wñ alale nyʼugbo omi En-shime̩sh, eledufu-wñ la de̩ E̩n-roge̩l; "
8,"tak alo̩me̩-wñ ate̩gu lʼo̩go̩ o̩ma Hino̩m lʼakolo e̩ne̩ Je̩bius le̩, (e-le̩ che Je̩rusale̩m); tak alo̩me̩ le̩ mute̩gu tʼoji uwo kʼi dʼo̩gba o̩go̩ Hino̩m o̩wo̩ olane̩ le̩, owñ chʼe-ki dʼukpoji ukpolo Refaim o̩wo̩ o̩pata ate̩ le̩; "
9,"tak alo̩me̩ le̩ te̩ akwo oj uwo le̩ wa ugbo e̩bi omi Neftoa, oñ i ledufu nyʼewo ewo oj uwo Efro̩n; tak i rida kwʼo̩mo̩ anyi Beala (owñ le̩ che Kiriat-jearim), "
10,"tak alo̩me̩-wñ arida akwo Beala tʼo̩wo̩ olane̩ anyi uwo Seir, tak i alale o̩mo̩ ale akolo uwo uwo Jearim o̩wo̩ o̩pata ate̩ (owñ le̩ che Chesalo̩n), tak i agwo̩ru nyi Be̩t-shimesh, oñ i alale iba Timna; "
11,"tak alo̩me̩-wñ ledufu anyi akolo E̩kro̩n o̩wo̩ o̩pata ate̩, tak alo̩me̩-wñ te̩ gbogbo wa Shikeron, oñ i alale o̩me̩ nyi uwo Beala, tak i ledufu Jabnee̩l; eledufu alo̩me̩-wñ akpoji o̩la ohimini le̩. "
12,"Tak alo̩me̩-wñ o̩wo̩ olane̩ che Ohimini Elile, kpai o̩la-wñ. E-le̩ chʼalo̩me̩ abo Juda ale daka, alu kʼakwo̩ra unyi akwo̩ra unyi-ma de̩. "
13,"Tak i mʼukpe̩ ʼka du ñwu Kele̩b, o̩ma Jefune le̩, ef abo Juda, alu kʼo̩la ki Jihofa ñwa ñwu Jo̩shua de̩, owñ che Kiriat-arba, owñ che He̩bro̩n, (Arba le̩ chʼata Anak). "
14,"Taku Kele̩b fʼamo̩ma Anak me̩ta ne kwʼo̩mo̩ dufu, ama che Sheshai kpai Ahinmu kpai Talmai, amo̩ma Anak le̩. "
15,Tak i mute̩gu kwʼo̩mo̩ nyʼakobo̩ abo ku ma dodo Debir; odu Debir igbele la ko̩ Kiriat-sefe̩r. 
16,"Taku Kele̩b kakini, E̩ne̩ ki fu Kiriat-sefe̩r gulo̩, kʼi mʼu gba, nadu Aksa o̩ma-mi ñw u kʼi chʼo̩ya-wñ. "
17,"Oñ O̩tnie̩l o̩ma Kenaz, o̩maye Kele̩b, fʼu du; tak i mu Aksa o̩ma-wñ du ñw u chʼo̩ya-wñ. "
18,"Oñ e̩gba kʼonobule̩ le̩ lewa i kʼo̩ e̩che̩ nyʼugbo ata-wñ kʼi bi ane̩ʼka; oñ onobule̩ le̩ mudachi bʼoji o̩ke̩ke̩te̩-wñ te̩, taki Kele̩b ka ñw u kakini, E̩wñ dʼuwe̩ e̩do̩? "
19,"Oñ i kakini, E̩ dʼe̩nyo̩ʼka ñwu mi; abu kʼuwe̩ mʼane̩ o̩wo̩ o̩pata o̩gane̩ du ñwu mi, e̩ ki ño̩ kʼe̩bi e̩bi omi ñwu mi ge̩. Tak i mʼe̩bi omi o̩wo̩ ate̩ kpai o̩wo̩ o̩gane̩ ko ñw u."
20,"E-le̩ chʼe̩wñ ogu abo o̩lo̩pu Juda, likpa alu kʼakwora unyi akwo̩ra unyi-ma de̩. "
21,Oñ ewo ewo abo o̩lo̩pu Juda akwo ukpoji-wñ o̩wo̩ alo̩me̩ Ido̩m o̩wo̩ o̩pata o̩gane̩ le̩ che Kabzee̩l kpai Ede̩r kpai Jagur 
22,kpai Kina kpai Dimona kpai Adada 
23,kpai Kede̩sh kpai Hazo̩r kpai Itnan 
24,kpai Zif kpai Tele̩m kpai Bealo̩t 
25,"kpai Hazo̩r-hadata kpai Keriot-he̩zro̩n (owñ le̩ che Hazo̩r), "
26,Amam kpai Shema kpai Molada 
27,kpai Hazar-gada kpai He̩shmo̩n kpai Be̩t-pe̩le̩t 
28,"kpai Hazar-shual kpai Birshiba kpai Biziotia, "
29,Beala kpai Iim kpai Eze̩m 
30,kpai E̩ltolad kpai Chesil kpai Ho̩rma 
31,kpai Ziklag kpai Madmana kpai Sansana 
