Verse,Text
1,Ojale ojalejʼadʼojima O̩jo̩ kpogo;
2,"O̩jo̩ñwa o̩jo̩ñwa adʼuko̩la-wñ dufu,"
3,"I nʼichi eka n, uko̩la la de̩ n;"
4,"Iku e̩ñwa-wñ ledufu tʼugbo du ane̩-ile̩-i,"
5,"e-le̩ adufu wa dab o̩ko̩ya tito̩ ki akwʼef unyi-wñ dufu,"
6,"Edufu-wñ chʼekwo ukpoji efojale efojale,"
7,"Ukpo̩la Jihofa mufu kpa,"
8,"O̩la ki Jihofa kajane̩ ñw one̩ ki de̩ chʼo̩kpakpa,"
9,"Ailo Jihofa era chʼefe̩,"
10,"I dukpe̩ kʼone̩ ki ñeju e̩wñ le̩ du tʼo̩jamalia le,"
11,"Anoji-wñ, ma nʼe-le̩ ajuka ñw adu-we̩-i ge̩;"
12,E̩ne̩ neke ma ila-wñ kpa?
13,E̩ ki ño̩ fʼadu-we̩ wubi bʼuba eba te̩;
14,E̩ che kʼo̩la alu-mi kpai aye ki dʼe̩do̩-mi
