Verse,Text
1,"O Jihofa, uwe̩ O̩jo̩ ki anache̩, uwe̩ O̩jo̩ ki anache̩, ta dufu!"
2,"Dʼo̩la-we̩ kwane̩, uwe̩ akajo̩ ane̩ ile̩-i;"
3,"Jihofa, gbogbo wʼe̩gba oñ ame̩ne̩bibi,"
4,"Ma kekale̩ o̩la atʼe̩ne̩ le ma ka,"
5,"Ma nʼabo-we̩ aguche̩ mane̩, O Jihofa,"
6,"Ma kpa o̩yaukuo̩ko̩ kpai ilowa,"
7,"oñ ma kakini, Jihofa ali n;"
8,"Ame̩ ki dibetʼo̩, ame̩ ku me̩ nʼibe e̩la ef amone̩-i!"
9,"Owñ ki dʼeti gbe̩, agbʼo̩la n?"
10,"Owñ ki ako̩ abo uche̩ichi o̩la le̩, i adʼo̩la bi one̩ n?"
11,"Jihofa chema ibe ki dʼef one̩,"
12,"E̩ne̩ kʼuwe̩ akʼo̩ o̩la, O Jihofa, gbede,"
13,"kʼe̩ dʼuñmi ñw u bʼiko e̩bie̩ne̩ te̩,"
14,Todu Jihofa akʼabo-wñ rinyo̩ n;
15,"todu ajo̩ eka adabi tef o̩kpakpa,"
16,E̩ne̩ akwane̩ akobo̩ amachuko̩lo̩ e̩bie̩ne̩ ñw mi taa?
17,"I ma che Jihofa chʼateko mi n,"
18,"E̩gba kʼu kakini, E̩re̩-mi añwo̩ me̩,"
19,"Ef ejiji o̩wo̩wo̩ kʼu nada,"
20,"Ede uji adama kpai uwe̩,"
21,"Ma jʼalu ku ma kobo̩ onugo e̩no̩kpakpa,"
22,"Jihofa muda achʼo̩do̩go̩-mi kʼi gbo̩gba,"
23,I la akʼe̩wñ ibe̩te̩-ma wa bʼuma oji ma
