Verse,Text
1,U te̩taneju ño̩ neju Jihofa;
2,"I mʼumi du kwef ura ugbo kʼekuku de̩,"
3,"I la mʼeli etito̩ du tʼumi alu,"
4,"E̩ne̩ ki adu Jihofa chʼuke̩do̩no-wñ gbede,"
5,"O Jihofa O̩jo̩-mi, uwe̩ je̩ ñw uko̩lo̩-we̩ ki fiteju"
6,E̩wñ e̩bie̩ kpai e̩wñ ele rʼuwe̩ e̩do̩ n;
7,"Tak u kakini, Go, u lewa me̩;"
8,"i cherʼumi e̩do̩ kʼu nache e̩wñ ki dʼuwe̩ e̩do̩, O O̩jo-mi; ochochi, uko̩-o̩la-we̩ dʼef e̩do̩-mi."
9,Omi fʼuche̩nyo̩ o̩kpakpa je̩rʼabo ujeju lile me̩;
10,"U fʼo̩kpakpa-we̩ gwebo ef e̩do̩-mi n,"
11,"O Jihofa, uwe̩ ki do̩wo̩mʼejumomi o̩gbaje̩je̩-we̩ ñw omi n;"
12,Todu e̩wñ bie̩ne̩ ki ma nʼaluka n donyʼumi daka-i;
13,"O Jihofa, i ki nyʼuwe̩ eju kʼe̩ mʼumi gba!"
14,Je̩ ñw anyo̩ ki mu abo ku ma tene onugo-mi ku ma fʼu kpabie̩
15,"Je̩ ñw abo ku ma ka ñw mi kakini, Ibaa, ibaa!"
16,E̩ muda je̩ ñw abo ku ma tene we̩
17,Omi chʼe̩no̩bata kpai e̩nale;
