Verse,Text
1,"O̩jo̩ chʼokoubi-wa kpai ukpahiu-wa,"
2,"Todule̩ oñ a ma arailo n dagba kʼile̩-i ki murida,"
3,"dagba omi-wñ ki chʼekuku kʼi la wuwowo,"
4,"Ohiminiʼka do̩mo̩ kʼaji aji-wñ aje̩ ñw e̩do̩ abo ewo O̩jo̩ ki bo̩, uña kiafo̩ ugbo kʼO̩jo̩ Chamachala gugu le̩."
5,"O̩jo̩ dʼalumeji-wñ, ma achʼo iche̩ n;"
6,"Abo uche̩ichi uche̩ichi mudutu, ojane̩ ojane̩ chane̩ emiejo;"
7,Jihofa ki nʼe̩wñ du dʼugbo wa;
8,"Me̩ lewa, go uko̩lo̩ Jihofa,"
9,I aje̩ ñw ogu eja ki we gbogbo tʼukpoji ane̩-ile̩;
10,"We ta, ku me̩ ki ma ka kʼomi chʼO̩jo̩"
11,Jihofa ki nʼe̩wñ du dʼugbo wa;
