Verse,Text
1,"O Jihofa, uwe̩ nachubiyʼo̩; e̩ ki je̩ ñw anyo̩ mʼumi o̩gbegbele̩ n;"
2,"Hi eti-we̩ wane̩ ñw mi,"
3,Todu uwe̩ chʼokuta-mi kpai aku-mi;
4,"mʼumi yo̩ kwef iga ku ma du maja te̩ ñw mi-i,"
5,Uwe̩ nadʼafu-mi nyʼo̩wo̩;
6,Abo ku ma nyʼe̩wñ o̩wai eti chʼe̩wñ ulaka-mi;
7,"E̩do̩-mi bo̩ oñ nayo̩ ef ufe̩de̩nyo̩-we̩,"
8,uwe̩ la da mi hi tef o̩wo̩ e̩nebi le̩ n;
9,"Li mi eju, O Jihofa, todu u dʼef o̩pe̩cha;"
10,"Todu udeju-mi akpabie̩ ñw e̩do̩-dudu,"
11,"U mud oli ina ñw ame̩no̩la-mi chaka,"
12,Ibe-mi kwef e̩do̩-ma dab e̩ne̩ ki ku;
13,U gbo̩ alu kʼamone̩ wewe akpa mi bie̩—
14,"U muda ke̩do̩nʼuwe̩, O Jihofa,"
15,Iko-mi du jʼef o̩wo̩-we̩;
16,Je̩ ñw eju-we̩ ki chʼugane̩ bʼadu-we̩-i ma;
17,"Je̩ ñw anyo̩ ki mʼumi n, O Jihofa,"
18,"Je̩ ñw uko ki aremi ki mud ajalu,"
19,"E̩nyo̩ kʼuwe̩ do̩wo̩mo̩ te̩,"
20,Uwe̩ ako ma maja uña umaja o̩gba-we̩
21,"Jihofa ki nʼele,"
22,"I chʼe-mi, edejiji kʼu dejiji u kakini,"
23,"Ame̩ ki fe̩do̩ Jihofa, ame̩ ku me̩ kpe̩do̩rʼowñ chaka!"
24,"Fʼeju gbiti, me̩ ki la fʼe̩do̩ gbo,"
