Verse,Text
1,"Neti, uwe̩ adide Israe̩l le̩,"
2,eju Ifraim kpai Be̩njamin kpai Manasa!
3,"O O̩jo̩, mʼuwa rida tʼe̩gu-wa;"
4,"O Jihofa, O̩jo̩ kʼi nʼe̩wñ du,"
5,"Uwe̩ te̩tadʼuje̩wñ omi aku ñw ma je̩,"
6,Uwe̩ la ko wa che e̩wñ ukana ñw amekeji-wa;
7,"Mʼuwa rida tʼe̩gu-wa, O O̩jo̩ kʼi nʼe̩wñ du;"
8,Uwe̩ dʼikeliʼka kwef Ijipti wa;
9,E̩ fʼo̩mo̩ ñwo̩che tane̩ ñw u;
10,"Olubo̩-wñ bʼuwo uwo le̩ ma,"
11,"i tʼe̩to̩ tʼohimini abadi,"
12,"E̩wñ chi kʼe̩ gu o̩gba-wñ lo̩,"
13,"Ehi kʼi kwef oko wa nakpʼo̩ bie̩, ame̩la oko la aje̩."
14,"Murida ge̩, egbo̩ko̩ a gbo̩ko̩bʼuwe̩, O O̩jo̩ kʼi nʼe̩wñ du le̩!"
15,owñ chʼikeli kʼo̩wo̩-we̩ awo̩to̩ da nyʼane̩-i.
16,"Una fʼu jo, i mulo̩ wane̩ me̩;"
17,"O̩wo̩-we̩ ki nabʼoji e̩ne̩-we̩ e-o̩wo̩ awo̩to̩ le̩ ma,"
18,Abe̩le̩ tak a ma ñʼadabi tʼubi bʼuwe̩ te̩ n;
19,"Mʼuwa rida tʼe̩gu-wa, O Jihofa O̩jo̩ kʼi nʼe̩wñ du!"
