Verse,Text
1,Jihofa chʼugane̩-mi kpai ujadu-mi;
2,"E̩gba kʼamache̩wñ bie̩ne̩ lewa kobʼumi,"
3,"Dagba abogu ruru nyʼumi,"
4,"E̩wñ okate omi bi ugbo Jihofa,"
5,Todu i adʼumi maja ef ala-wñ o̩jo̩ e̩bie̩ne̩;
6,Fai taku ma adʼoji-mi kwane̩
7,"O Jihofa, e̩gba kʼu nachʼomu-mi nyʼate̩ akwa, gbo̩ ke,"
8,"Uwe̩ kakini, Me̩ tene eju-mi."
9,E ki dʼeju-we̩ maja ñw mi n.
10,"E̩gba kʼata-mi kpai iye-mi hi umi tinyo̩,"
11,"Ko̩ mi o̩na-we̩, O Jihofa;"
12,E̩ ki dʼumi ñw e̩wñ ki dʼabo ku ma che mi o̩pe̩cha e̩do̩ n;
13,I ma chʼabu kʼu do̩ rʼochochi ka kʼu nali e̩nyo̩ Jihofa
14,Nede Jihofa;
