Verse,Text
1,"Jihofa, u kwadʼe̩ me̩; hiane̩ wa ñw mi!"
2,"Je̩ ñw ma fʼaduwa-mi te̩ru jʼo̩gba-we̩ dabe̩ne̩ kʼotulale,"
3,"Mʼabo ide ko jʼalu-mi, O Jihofa,"
4,Uwe̩ ki je̩ ñw e̩do̩-mi na rʼo̩wo̩ ugbo kʼe̩wñ e̩bie̩ne̩ du de̩
5,"E̩no̩kpakpa ki gwo mi, ufe̩de̩nyo̩ i che,"
6,"E̩gba ku ma kʼamakajo̩-ma ro̩ jʼef okuta,"
7,"Achiku-wa chʼe̩kpatuka jo̩ alʼo̩jegu,"
8,"Todu eju-mi kad uwe̩, O Jihofa, Ondu;"
9,"Fʼumi de bʼoku ku ma bane̩ te̩ ñw mi te̩,"
10,"Je̩ ñw ame̩ne̩bibi ñwa rʼef iga-ma onugo,"
